"[[5 1 5 1]
 [4 2 4 2]]","[-10, 10]","[-9, 9]","[-11, 11]","[-8, 8]",0.00453,0.26514,0.00715,0.00651
"[[3 3 4 2]
 [4 2 5 1]]","[-14, 8]","[-13, 7]","[-13, 7]","[-12, 6]",0.00302,0.28718,0.00717,0.00551
"[[5 1 5 1]
 [3 3 4 2]]","[-12, 9]","[-11, 8]","[-11, 9]","[-9, 6]",0.00401,0.2831,0.00702,0.00654
"[[4 2 1 5]
 [1 5 3 3]]","[-10, 13]","[-9, 12]","[-9, 12]","[-7, 10]",0.00301,0.31907,0.00653,0.00702
"[[3 3 4 2]
 [2 4 0 6]]","[-10, 13]","[-9, 12]","[-8, 11]","[-5, 8]",0.00232,0.30829,0.00743,0.00852
"[[2 4 5 1]
 [6 0 6 0]]","[-14, 5]","[-13, 4]","[-13, 4]","[-12, 3]",0.00406,0.20311,0.00708,0.00854
"[[4 2 4 2]
 [3 3 3 3]]","[-12, 12]","[-11, 11]","[-10, 10]","[-8, 8]",0.00202,0.32792,0.00689,0.00754
"[[0 6 1 5]
 [1 5 4 2]]","[-16, 4]","[-15, 3]","[-15, 3]","[-14, 1]",0.00401,0.2238,0.00711,0.01153
"[[3 3 4 2]
 [3 3 3 3]]","[-13, 11]","[-12, 9]","[-11, 9]","[-11, 7]",0.00309,0.41311,0.00652,0.00552
"[[2 4 2 4]
 [2 4 3 3]]","[-13, 10]","[-12, 9]","[-12, 9]","[-10, 7]",0.00254,0.32798,0.00752,0.00601
"[[4 2 4 2]
 [2 4 2 4]]","[-12, 12]","[-10, 10]","[-10, 10]","[-9, 9]",0.00301,0.46636,0.00702,0.00651
"[[5 1 4 2]
 [5 1 3 3]]","[-6, 15]","[-5, 14]","[-6, 14]","[-4, 13]",0.00401,0.27904,0.0078,0.00754
"[[3 3 2 4]
 [4 2 1 5]]","[-6, 16]","[-4, 16]","[-5, 16]","[-1, 15]",0.00303,0.34289,0.01068,0.01252
"[[4 2 4 2]
 [2 4 2 4]]","[-12, 12]","[-10, 10]","[-11, 11]","[-8, 8]",0.00315,0.5052,0.00861,0.00702
"[[4 2 4 2]
 [2 4 2 4]]","[-12, 12]","[-10, 10]","[-10, 10]","[-8, 8]",0.00241,0.54601,0.01112,0.00701
"[[3 3 3 3]
 [1 5 2 4]]","[-13, 10]","[-12, 9]","[-12, 9]","[-10, 6]",0.00599,0.39873,0.00657,0.00652
"[[4 2 3 3]
 [4 2 4 2]]","[-10, 13]","[-9, 12]","[-9, 12]","[-6, 10]",0.00314,0.35187,0.00721,0.00652
