"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 1  4  5 10]
 [16  9  3  2]]","[-21, 23]",44,"[-25, 29]",54,"[-24, 28]",52,"[-23, 28]",51,"[-24, 28]",52,"[-23, 28]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 3  2  3 12]
 [15 10  5  0]]","[-23, 22]",45,"[-24, 31]",55,"[-23, 30]",53,"[-24, 26]",50,"[-23, 30]",53,"[-24, 26]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [16  9  2  3]]","[-17, 28]",45,"[-21, 34]",55,"[-20, 33]",53,"[-20, 33]",53,"[-20, 33]",53,"[-20, 33]",53

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 3  2  3 12]
 [17  8  3  2]]","[-13, 32]",45,"[-20, 34]",54,"[-18, 34]",52,"[-17, 36]",53,"[-18, 34]",52,"[-17, 36]",53

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 1  4  5 10]
 [15 10  4  1]]","[-20, 24]",44,"[-22, 35]",57,"[-20, 31]",51,"[-22, 26]",48,"[-20, 31]",51,"[-22, 26]",48

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 2  3  4 11]
 [15 10  4  1]]","[-16, 28]",44,"[-18, 37]",55,"[-16, 35]",51,"[-19, 31]",50,"[-16, 35]",51,"[-19, 31]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [16  9  4  1]]","[-22, 21]",43,"[-23, 32]",55,"[-22, 28]",50,"[-25, 25]",50,"[-22, 28]",50,"[-25, 25]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [15 10  3  2]]","[-20, 24]",44,"[-23, 32]",55,"[-22, 30]",52,"[-23, 28]",51,"[-22, 30]",52,"[-23, 28]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 1  4  5 10]
 [16  9  2  3]]","[-14, 32]",46,"[-18, 38]",56,"[-15, 36]",51,"[-19, 33]",52,"[-15, 36]",51,"[-19, 33]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [17  8  2  3]]","[-17, 29]",46,"[-21, 34]",55,"[-20, 33]",53,"[-19, 34]",53,"[-20, 33]",53,"[-19, 34]",53

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 0  5  6  9]
 [15 10  3  2]]","[-21, 23]",44,"[-25, 33]",58,"[-23, 31]",54,"[-23, 26]",49,"[-23, 31]",54,"[-23, 26]",49

