"[[4 0 4 0]
 [2 2 2 2]
 [3 1 2 2]]","[-10, 13]",23,"[-9, 12]",21,"[-10, 12]",22,"[-11, 13]",24,"[-9, 12]",21,"[-11, 13]",24
"[[2 2 3 1]
 [2 2 3 1]
 [3 1 1 3]]","[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24
"[[1 3 2 2]
 [2 2 1 3]
 [3 1 1 3]]","[-10, 14]",24,"[-9, 14]",23,"[-9, 14]",23,"[-10, 14]",24,"[-9, 14]",23,"[-10, 14]",24
"[[1 3 3 1]
 [2 2 3 1]
 [2 2 0 4]]","[-13, 10]",23,"[-13, 10]",23,"[-13, 10]",23,"[-13, 11]",24,"[-13, 10]",23,"[-13, 11]",24
"[[1 3 4 0]
 [3 1 2 2]
 [2 2 1 3]]","[-13, 10]",23,"[-13, 10]",23,"[-13, 10]",23,"[-13, 10]",23,"[-13, 10]",23,"[-13, 10]",23
"[[3 1 4 0]
 [2 2 2 2]
 [2 2 1 3]]","[-12, 11]",23,"[-11, 11]",22,"[-11, 11]",22,"[-12, 12]",24,"[-11, 11]",22,"[-12, 12]",24
"[[1 3 3 1]
 [1 3 3 1]
 [3 1 1 3]]","[-14, 9]",23,"[-14, 10]",24,"[-14, 9]",23,"[-14, 10]",24,"[-14, 9]",23,"[-14, 10]",24
"[[1 3 2 2]
 [0 4 2 2]
 [3 1 2 2]]","[-14, 9]",23,"[-14, 9]",23,"[-14, 8]",22,"[-14, 9]",23,"[-14, 8]",22,"[-14, 9]",23
"[[3 1 3 1]
 [4 0 4 0]
 [2 2 1 3]]","[-10, 12]",22,"[-9, 12]",21,"[-9, 12]",21,"[-10, 12]",22,"[-9, 12]",21,"[-10, 12]",22
"[[0 4 2 2]
 [1 3 1 3]
 [3 1 1 3]]","[-11, 12]",23,"[-11, 12]",23,"[-11, 12]",23,"[-12, 12]",24,"[-11, 12]",23,"[-12, 12]",24
"[[1 3 3 1]
 [1 3 1 3]
 [3 1 0 4]]","[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-10, 13]",23,"[-11, 13]",24
"[[0 4 3 1]
 [3 1 3 1]
 [4 0 2 2]]","[-12, 10]",22,"[-13, 10]",23,"[-13, 10]",23,"[-12, 10]",22,"[-13, 10]",23,"[-12, 10]",22
"[[1 3 2 2]
 [4 0 3 1]
 [3 1 1 3]]","[-9, 14]",23,"[-9, 14]",23,"[-8, 14]",22,"[-10, 14]",24,"[-8, 14]",22,"[-10, 14]",24
"[[3 1 3 1]
 [2 2 3 1]
 [2 2 1 3]]","[-12, 12]",24,"[-11, 11]",22,"[-11, 11]",22,"[-12, 12]",24,"[-11, 11]",22,"[-12, 12]",24
"[[0 4 2 2]
 [2 2 1 3]
 [0 4 0 4]]","[-12, 9]",21,"[-12, 10]",22,"[-12, 9]",21,"[-13, 11]",24,"[-12, 9]",21,"[-13, 11]",24
"[[1 3 2 2]
 [2 2 2 2]
 [4 0 2 2]]","[-11, 13]",24,"[-10, 13]",23,"[-11, 13]",24,"[-11, 13]",24,"[-10, 13]",23,"[-11, 13]",24
"[[2 2 3 1]
 [1 3 2 2]
 [3 1 2 2]]","[-13, 11]",24,"[-12, 10]",22,"[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24
"[[0 4 2 2]
 [3 1 2 2]
 [4 0 2 2]]","[-10, 13]",23,"[-10, 13]",23,"[-10, 13]",23,"[-11, 13]",24,"[-10, 13]",23,"[-11, 13]",24
"[[2 2 4 0]
 [3 1 1 3]
 [4 0 3 1]]","[-10, 13]",23,"[-10, 13]",23,"[-10, 13]",23,"[-10, 13]",23,"[-10, 13]",23,"[-10, 13]",23
"[[0 4 2 2]
 [2 2 2 2]
 [4 0 1 3]]","[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24
"[[1 3 2 2]
 [3 1 3 1]
 [3 1 1 3]]","[-11, 13]",24,"[-10, 13]",23,"[-11, 13]",24,"[-11, 13]",24,"[-10, 13]",23,"[-11, 13]",24
"[[2 2 4 0]
 [2 2 2 2]
 [3 1 2 2]]","[-13, 11]",24,"[-12, 10]",22,"[-13, 10]",23,"[-13, 11]",24,"[-13, 10]",23,"[-13, 11]",24
"[[2 2 2 2]
 [3 1 2 2]
 [3 1 1 3]]","[-8, 15]",23,"[-7, 15]",22,"[-7, 15]",22,"[-9, 15]",24,"[-7, 15]",22,"[-9, 15]",24
"[[1 3 3 1]
 [3 1 1 3]
 [2 2 1 3]]","[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24
"[[1 3 2 2]
 [1 3 0 4]
 [2 2 0 4]]","[-8, 14]",22,"[-9, 13]",22,"[-8, 14]",22,"[-10, 14]",24,"[-8, 14]",22,"[-10, 14]",24
"[[2 2 4 0]
 [2 2 3 1]
 [4 0 2 2]]","[-13, 10]",23,"[-12, 10]",22,"[-13, 10]",23,"[-13, 11]",24,"[-13, 10]",23,"[-13, 11]",24
"[[2 2 3 1]
 [1 3 3 1]
 [2 2 1 3]]","[-14, 10]",24,"[-14, 9]",23,"[-14, 9]",23,"[-14, 10]",24,"[-14, 9]",23,"[-14, 10]",24
