"[[0 4 4 0]
 [3 1 3 1]
 [4 0 1 3]]","[-12, 11]",23,"[-13, 11]",24,"[-13, 11]",24,"[-12, 11]",23,"[-13, 11]",24,"[-12, 11]",23
"[[0 4 3 1]
 [3 1 2 2]
 [4 0 1 3]]","[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24
"[[0 4 4 0]
 [3 1 3 1]
 [3 1 0 4]]","[-13, 10]",23,"[-13, 11]",24,"[-13, 11]",24,"[-13, 8]",21,"[-13, 11]",24,"[-13, 8]",21
"[[0 4 4 0]
 [2 2 2 2]
 [4 0 1 3]]","[-12, 10]",22,"[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24
"[[0 4 4 0]
 [2 2 3 1]
 [4 0 1 3]]","[-14, 8]",22,"[-14, 10]",24,"[-14, 10]",24,"[-14, 8]",22,"[-14, 10]",24,"[-14, 8]",22
"[[0 4 3 1]
 [1 3 2 2]
 [4 0 0 4]]","[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24
"[[0 4 4 0]
 [3 1 3 1]
 [4 0 0 4]]","[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24
"[[0 4 4 0]
 [3 1 3 1]
 [4 0 1 3]]","[-12, 11]",23,"[-13, 11]",24,"[-13, 11]",24,"[-12, 11]",23,"[-13, 11]",24,"[-12, 11]",23
"[[0 4 3 1]
 [1 3 1 3]
 [3 1 0 4]]","[-11, 12]",23,"[-12, 12]",24,"[-12, 12]",24,"[-11, 12]",23,"[-12, 12]",24,"[-11, 12]",23
"[[0 4 4 0]
 [1 3 2 2]
 [4 0 1 3]]","[-14, 10]",24,"[-14, 10]",24,"[-14, 10]",24,"[-14, 10]",24,"[-14, 10]",24,"[-14, 10]",24
"[[0 4 4 0]
 [1 3 3 1]
 [4 0 0 4]]","[-14, 9]",23,"[-14, 10]",24,"[-14, 10]",24,"[-14, 10]",24,"[-14, 10]",24,"[-14, 10]",24
"[[0 4 4 0]
 [3 1 2 2]
 [4 0 0 4]]","[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24
"[[0 4 4 0]
 [3 1 2 2]
 [4 0 1 3]]","[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24
"[[0 4 4 0]
 [4 0 2 2]
 [4 0 1 3]]","[-10, 13]",23,"[-11, 13]",24,"[-11, 13]",24,"[-11, 11]",22,"[-11, 13]",24,"[-11, 11]",22
"[[0 4 4 0]
 [3 1 3 1]
 [4 0 0 4]]","[-11, 11]",22,"[-12, 12]",24,"[-12, 12]",24,"[-10, 12]",22,"[-12, 12]",24,"[-10, 12]",22
"[[0 4 4 0]
 [2 2 2 2]
 [4 0 0 4]]","[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24
"[[1 3 4 0]
 [3 1 3 1]
 [4 0 0 4]]","[-9, 13]",22,"[-11, 13]",24,"[-11, 13]",24,"[-9, 13]",22,"[-11, 13]",24,"[-9, 13]",22
"[[1 3 4 0]
 [3 1 3 1]
 [4 0 0 4]]","[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24,"[-11, 13]",24
"[[0 4 4 0]
 [1 3 2 2]
 [4 0 0 4]]","[-13, 10]",23,"[-13, 11]",24,"[-13, 11]",24,"[-11, 11]",22,"[-13, 11]",24,"[-11, 11]",22
"[[0 4 3 1]
 [2 2 3 1]
 [4 0 1 3]]","[-13, 10]",23,"[-13, 11]",24,"[-13, 11]",24,"[-12, 11]",23,"[-13, 11]",24,"[-12, 11]",23
"[[0 4 4 0]
 [3 1 2 2]
 [4 0 0 4]]","[-10, 11]",21,"[-11, 13]",24,"[-11, 13]",24,"[-9, 11]",20,"[-11, 13]",24,"[-9, 11]",20
"[[1 3 4 0]
 [2 2 2 2]
 [4 0 0 4]]","[-11, 12]",23,"[-11, 13]",24,"[-11, 13]",24,"[-11, 12]",23,"[-11, 13]",24,"[-11, 12]",23
"[[0 4 4 0]
 [2 2 1 3]
 [4 0 0 4]]","[-10, 13]",23,"[-11, 13]",24,"[-11, 13]",24,"[-9, 13]",22,"[-11, 13]",24,"[-9, 13]",22
"[[0 4 4 0]
 [3 1 1 3]
 [4 0 0 4]]","[-9, 14]",23,"[-10, 14]",24,"[-10, 14]",24,"[-8, 14]",22,"[-10, 14]",24,"[-8, 14]",22
"[[1 3 4 0]
 [3 1 2 2]
 [4 0 0 4]]","[-9, 14]",23,"[-10, 14]",24,"[-10, 14]",24,"[-8, 14]",22,"[-10, 14]",24,"[-8, 14]",22
"[[0 4 3 1]
 [1 3 2 2]
 [4 0 1 3]]","[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24
"[[1 3 4 0]
 [3 1 2 2]
 [4 0 0 4]]","[-9, 14]",23,"[-10, 14]",24,"[-10, 14]",24,"[-10, 14]",24,"[-10, 14]",24,"[-10, 14]",24
"[[1 3 4 0]
 [3 1 4 0]
 [4 0 0 4]]","[-11, 11]",22,"[-12, 12]",24,"[-12, 12]",24,"[-10, 12]",22,"[-12, 12]",24,"[-10, 12]",22
"[[1 3 4 0]
 [2 2 3 1]
 [4 0 0 4]]","[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24
"[[0 4 3 1]
 [1 3 2 2]
 [4 0 1 3]]","[-13, 10]",23,"[-13, 11]",24,"[-13, 11]",24,"[-13, 10]",23,"[-13, 11]",24,"[-13, 10]",23
"[[1 3 4 0]
 [2 2 1 3]
 [4 0 0 4]]","[-9, 13]",22,"[-10, 14]",24,"[-10, 14]",24,"[-10, 13]",23,"[-10, 14]",24,"[-10, 13]",23
"[[0 4 4 0]
 [2 2 2 2]
 [4 0 1 3]]","[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24,"[-13, 11]",24
