"[[1 5 6 0]
 [6 0 0 6]]","[-11, 12]",23,"[-11, 13]",24,"[-11, 13]",24,"[-6, 10]",16,"[-11, 13]",24,"[-6, 10]",16
"[[1 5 6 0]
 [6 0 0 6]]","[-11, 12]",23,"[-11, 13]",24,"[-11, 13]",24,"[-7, 9]",16,"[-11, 13]",24,"[-7, 9]",16
"[[2 4 6 0]
 [6 0 1 5]]","[-9, 12]",21,"[-11, 13]",24,"[-10, 13]",23,"[-7, 11]",18,"[-10, 13]",23,"[-7, 11]",18
"[[2 4 6 0]
 [6 0 0 6]]","[-9, 13]",22,"[-10, 14]",24,"[-9, 14]",23,"[-5, 12]",17,"[-9, 14]",23,"[-5, 12]",17
"[[1 5 6 0]
 [6 0 0 6]]","[-9, 12]",21,"[-11, 13]",24,"[-11, 13]",24,"[-6, 10]",16,"[-11, 13]",24,"[-6, 10]",16
"[[0 6 6 0]
 [6 0 1 5]]","[-10, 7]",17,"[-13, 11]",24,"[-13, 11]",24,"[-9, 6]",15,"[-13, 11]",24,"[-9, 6]",15
"[[2 4 6 0]
 [4 2 0 6]]","[-11, 10]",21,"[-12, 12]",24,"[-11, 11]",22,"[-10, 10]",20,"[-11, 11]",22,"[-10, 10]",20
"[[0 6 6 0]
 [6 0 1 5]]","[-12, 7]",19,"[-13, 11]",24,"[-13, 11]",24,"[-10, 5]",15,"[-13, 11]",24,"[-10, 5]",15
"[[0 6 5 1]
 [6 0 2 4]]","[-12, 10]",22,"[-13, 11]",24,"[-13, 10]",23,"[-10, 10]",20,"[-13, 10]",23,"[-10, 10]",20
"[[1 5 6 0]
 [5 1 0 6]]","[-11, 11]",22,"[-12, 12]",24,"[-12, 12]",24,"[-9, 9]",18,"[-12, 12]",24,"[-9, 9]",18
"[[1 5 6 0]
 [6 0 1 5]]","[-12, 11]",23,"[-12, 12]",24,"[-12, 12]",24,"[-11, 8]",19,"[-12, 12]",24,"[-11, 8]",19
"[[1 5 5 1]
 [5 1 1 5]]","[-10, 10]",20,"[-12, 12]",24,"[-11, 11]",22,"[-10, 10]",20,"[-11, 11]",22,"[-10, 10]",20
"[[0 6 5 1]
 [6 0 0 6]]","[-5, 10]",15,"[-11, 13]",24,"[-11, 13]",24,"[-5, 10]",15,"[-11, 13]",24,"[-5, 10]",15
"[[0 6 6 0]
 [6 0 1 5]]","[-12, 8]",20,"[-13, 11]",24,"[-13, 11]",24,"[-12, 5]",17,"[-13, 11]",24,"[-12, 5]",17
"[[1 5 6 0]
 [6 0 0 6]]","[-11, 12]",23,"[-11, 13]",24,"[-11, 13]",24,"[-6, 12]",18,"[-11, 13]",24,"[-6, 12]",18
"[[0 6 5 1]
 [6 0 1 5]]","[-9, 11]",20,"[-12, 12]",24,"[-12, 12]",24,"[-8, 7]",15,"[-12, 12]",24,"[-8, 7]",15
"[[0 6 5 1]
 [6 0 0 6]]","[-5, 12]",17,"[-11, 13]",24,"[-11, 13]",24,"[-5, 10]",15,"[-11, 13]",24,"[-5, 10]",15
"[[0 6 5 1]
 [5 1 0 6]]","[-11, 12]",23,"[-12, 12]",24,"[-12, 12]",24,"[-9, 9]",18,"[-12, 12]",24,"[-9, 9]",18
"[[0 6 5 1]
 [5 1 0 6]]","[-11, 11]",22,"[-12, 12]",24,"[-12, 12]",24,"[-11, 7]",18,"[-12, 12]",24,"[-11, 7]",18
"[[0 6 5 1]
 [5 1 0 6]]","[-11, 8]",19,"[-12, 12]",24,"[-12, 12]",24,"[-11, 7]",18,"[-12, 12]",24,"[-11, 7]",18
"[[1 5 5 1]
 [6 0 2 4]]","[-10, 11]",21,"[-12, 12]",24,"[-11, 11]",22,"[-9, 10]",19,"[-11, 12]",23,"[-9, 10]",19
"[[1 5 6 0]
 [6 0 1 5]]","[-11, 12]",23,"[-12, 12]",24,"[-12, 12]",24,"[-9, 8]",17,"[-12, 12]",24,"[-9, 8]",17
"[[0 6 6 0]
 [4 2 0 6]]","[-14, 7]",21,"[-14, 10]",24,"[-14, 9]",23,"[-12, 4]",16,"[-14, 9]",23,"[-12, 4]",16
"[[0 6 5 1]
 [5 1 1 5]]","[-12, 9]",21,"[-13, 11]",24,"[-13, 10]",23,"[-12, 7]",19,"[-13, 10]",23,"[-12, 7]",19
"[[0 6 6 0]
 [4 2 0 6]]","[-13, 6]",19,"[-14, 10]",24,"[-14, 9]",23,"[-12, 5]",17,"[-14, 9]",23,"[-12, 5]",17
"[[1 5 6 0]
 [5 1 0 6]]","[-12, 11]",23,"[-12, 12]",24,"[-12, 12]",24,"[-9, 9]",18,"[-12, 12]",24,"[-9, 9]",18
"[[0 6 5 1]
 [6 0 1 5]]","[-11, 11]",22,"[-12, 12]",24,"[-12, 12]",24,"[-9, 9]",18,"[-12, 12]",24,"[-9, 9]",18
