"[[2 2 1 3]
 [0 4 0 4]
 [2 2 2 2]]","[-10, 13]","[-8, 11]","[-10, 13]","[-6, 9]",0.00352,4.44478,0.00652,0.01153
"[[1 3 0 4]
 [1 3 1 3]
 [1 3 0 4]]","[-8, 14]","[-5, 11]","[-7, 14]","[-4, 10]",0.00401,2.58459,0.00652,0.01754
"[[1 3 1 3]
 [0 4 0 4]
 [1 3 1 3]]","[-11, 11]","[-8, 8]","[-11, 11]","[-8, 8]",0.00452,2.39292,0.00651,0.01369
"[[1 3 2 2]
 [0 4 0 4]
 [0 4 0 4]]","[-11, 9]","[-9, 6]","[-12, 10]","[-10, 6]",0.00561,1.70791,0.01158,0.01353
"[[1 3 0 4]
 [0 4 0 4]
 [0 4 0 4]]","[-8, 11]","[-4, 8]","[-8, 11]","[-4, 8]",0.00351,0.6153,0.00754,0.02117
"[[1 3 0 4]
 [1 3 0 4]
 [0 4 0 4]]","[-7, 13]","[-3, 10]","[-7, 13]","[-4, 10]",0.00419,1.33538,0.00754,0.03211
"[[1 3 0 4]
 [1 3 1 3]
 [0 4 0 4]]","[-9, 12]","[-6, 9]","[-9, 12]","[-6, 9]",0.00401,1.71143,0.00702,0.01964
"[[0 4 0 4]
 [0 4 0 4]
 [1 3 0 4]]","[-8, 11]","[-4, 8]","[-8, 11]","[-5, 8]",0.00543,0.60552,0.00752,0.03355
"[[1 3 0 4]
 [2 2 1 3]
 [0 4 1 3]]","[-10, 12]","[-7, 10]","[-10, 13]","[-6, 9]",0.00452,3.26114,0.00652,0.01354
"[[0 4 0 4]
 [1 3 0 4]
 [0 4 0 4]]","[-8, 11]","[-4, 8]","[-9, 11]","[-4, 8]",0.00452,0.7335,0.00901,0.02857
"[[1 3 0 4]
 [1 3 0 4]
 [0 4 0 4]]","[-7, 13]","[-3, 10]","[-6, 13]","[-3, 9]",0.00535,1.38252,0.00754,0.05353
"[[0 4 0 4]
 [1 3 1 3]
 [0 4 1 3]]","[-12, 9]","[-9, 6]","[-12, 9]","[-9, 6]",0.00453,1.69205,0.00655,0.02108
"[[1 3 1 3]
 [0 4 0 4]
 [0 4 0 4]]","[-10, 10]","[-7, 7]","[-10, 10]","[-7, 7]",0.00501,1.01018,0.00639,0.01963
"[[0 4 0 4]
 [2 2 2 2]
 [0 4 0 4]]","[-10, 10]","[-8, 8]","[-10, 10]","[-8, 8]",0.00401,2.36488,0.00602,0.01507
"[[0 4 0 4]
 [0 4 0 4]
 [0 4 1 3]]","[-11, 8]","[-8, 4]","[-11, 8]","[-8, 4]",0.00401,0.63578,0.00752,0.02409
"[[0 4 0 4]
 [0 4 0 4]
 [1 3 0 4]]","[-8, 11]","[-4, 8]","[-8, 11]","[-4, 8]",0.00454,0.62067,0.00602,0.02572
"[[2 2 1 3]
 [0 4 1 3]
 [0 4 0 4]]","[-11, 10]","[-8, 8]","[-11, 10]","[-8, 8]",0.00606,2.41447,0.00654,0.0146
"[[1 3 0 4]
 [0 4 0 4]
 [0 4 0 4]]","[-8, 11]","[-4, 8]","[-8, 11]","[-4, 8]",0.00379,0.63044,0.00955,0.02367
"[[0 4 0 4]
 [0 4 1 3]
 [1 3 1 3]]","[-12, 9]","[-9, 6]","[-12, 9]","[-8, 6]",0.00305,1.69634,0.00752,0.01755
"[[0 4 0 4]
 [0 4 0 4]
 [0 4 0 4]]","[-9, 9]","[-5, 5]","[-9, 9]","[-6, 6]",0.004,0.22057,0.01153,0.02007
"[[1 3 1 3]
 [1 3 1 3]
 [1 3 1 3]]","[-12, 12]","[-9, 9]","[-11, 11]","[-8, 8]",0.00353,4.51088,0.00702,0.01212
"[[1 3 0 4]
 [0 4 0 4]
 [1 3 1 3]]","[-9, 12]","[-6, 9]","[-9, 12]","[-6, 9]",0.00476,1.91689,0.00753,0.01702
"[[2 2 2 2]
 [0 4 0 4]
 [0 4 0 4]]","[-10, 10]","[-8, 8]","[-11, 11]","[-8, 8]",0.00452,2.66571,0.00653,0.01367
"[[0 4 0 4]
 [0 4 0 4]
 [1 3 1 3]]","[-10, 10]","[-7, 7]","[-10, 10]","[-7, 7]",0.00435,1.12903,0.00811,0.02093
"[[0 4 0 4]
 [0 4 0 4]
 [0 4 0 4]]","[-9, 9]","[-5, 5]","[-9, 9]","[-6, 6]",0.00413,0.22395,0.00846,0.03695
"[[1 3 0 4]
 [1 3 0 4]
 [1 3 1 3]]","[-8, 14]","[-5, 11]","[-8, 13]","[-5, 10]",0.00451,3.05152,0.00907,0.02142
"[[2 2 1 3]
 [1 3 1 3]
 [0 4 0 4]]","[-10, 12]","[-7, 10]","[-10, 12]","[-6, 10]",0.00401,3.59736,0.00655,0.02157
"[[0 4 0 4]
 [1 3 0 4]
 [1 3 1 3]]","[-9, 12]","[-6, 9]","[-9, 12]","[-5, 9]",0.00401,1.83078,0.00552,0.0306
"[[1 3 0 4]
 [0 4 0 4]
 [0 4 0 4]]","[-8, 11]","[-4, 8]","[-8, 11]","[-4, 8]",0.00452,0.68085,0.00802,0.04982
"[[0 4 0 4]
 [0 4 0 4]
 [0 4 0 4]]","[-9, 9]","[-5, 5]","[-9, 9]","[-5, 5]",0.00351,0.20667,0.01355,0.04831
"[[0 4 0 4]
 [2 2 0 4]
 [1 3 1 3]]","[-8, 13]","[-5, 11]","[-8, 13]","[-4, 11]",0.00501,2.92761,0.00753,0.01654
"[[0 4 0 4]
 [0 4 0 4]
 [1 3 1 3]]","[-10, 10]","[-7, 7]","[-10, 10]","[-7, 7]",0.00452,1.09547,0.00655,0.0286
"[[0 4 0 4]
 [0 4 0 4]
 [1 3 0 4]]","[-8, 11]","[-4, 8]","[-8, 11]","[-5, 8]",0.00453,0.68707,0.01204,0.03018
"[[0 4 0 4]
 [0 4 1 3]
 [1 3 1 3]]","[-12, 9]","[-9, 6]","[-12, 9]","[-10, 6]",0.00531,1.99583,0.00789,0.01778
"[[1 3 1 3]
 [1 3 0 4]
 [0 4 1 3]]","[-11, 11]","[-8, 8]","[-11, 11]","[-7, 8]",0.00439,2.59887,0.00953,0.0226
"[[0 4 0 4]
 [3 1 2 2]
 [0 4 0 4]]","[-9, 12]","[-7, 10]","[-8, 11]","[-5, 8]",0.00435,3.51608,0.00702,0.02859
"[[1 3 0 4]
 [1 3 1 3]
 [1 3 0 4]]","[-8, 14]","[-5, 11]","[-7, 14]","[-5, 11]",0.00351,2.94514,0.00707,0.0211
"[[0 4 2 2]
 [1 3 1 3]
 [0 4 0 4]]","[-13, 8]","[-11, 5]","[-13, 7]","[-10, 4]",0.00401,2.80379,0.00753,0.02135
"[[0 4 0 4]
 [1 3 1 3]
 [0 4 0 4]]","[-10, 10]","[-7, 7]","[-10, 10]","[-7, 7]",0.00622,1.14592,0.00753,0.02607
"[[0 4 0 4]
 [0 4 0 4]
 [0 4 0 4]]","[-9, 9]","[-5, 5]","[-9, 9]","[-6, 6]",0.00451,0.23083,0.00753,0.02583
"[[0 4 0 4]
 [1 3 1 3]
 [1 3 1 3]]","[-11, 11]","[-8, 8]","[-11, 11]","[-8, 8]",0.00552,2.59563,0.00652,0.01457
"[[0 4 0 4]
 [1 3 1 3]
 [1 3 1 3]]","[-11, 11]","[-8, 8]","[-10, 10]","[-7, 7]",0.00401,2.85633,0.00752,0.01906
"[[2 2 1 3]
 [0 4 0 4]
 [0 4 0 4]]","[-9, 11]","[-6, 9]","[-9, 11]","[-6, 9]",0.00452,1.91689,0.00651,0.01606
"[[0 4 1 3]
 [0 4 1 3]
 [1 3 0 4]]","[-12, 9]","[-9, 6]","[-12, 9]","[-9, 6]",0.00401,1.90156,0.00752,0.01751
"[[0 4 0 4]
 [0 4 0 4]
 [0 4 0 4]]","[-9, 9]","[-5, 5]","[-9, 9]","[-6, 6]",0.00453,0.24042,0.00752,0.04216
"[[0 4 0 4]
 [0 4 0 4]
 [1 3 0 4]]","[-8, 11]","[-4, 8]","[-8, 11]","[-4, 8]",0.00654,0.7133,0.00752,0.0236
"[[1 3 1 3]
 [0 4 0 4]
 [0 4 0 4]]","[-10, 10]","[-7, 7]","[-10, 10]","[-7, 7]",0.00501,1.21135,0.00753,0.02108
"[[0 4 0 4]
 [1 3 2 2]
 [0 4 0 4]]","[-11, 9]","[-9, 6]","[-12, 8]","[-9, 5]",0.00452,1.93068,0.00864,0.02751
