"[[1 3 0 4]
 [2 2 1 3]
 [2 2 0 4]]","[-6, 16]","[-3, 15]","[-5, 16]","[-2, 14]",0.00502,3.26048,0.00602,0.02155
"[[3 1 0 4]
 [3 1 0 4]
 [2 2 0 4]]","[-1, 20]","[5, 20]","[-1, 20]","[6, 20]",0.00401,3.13927,0.00771,0.14809
"[[2 2 0 4]
 [2 2 1 3]
 [3 1 0 4]]","[-4, 18]","[0, 18]","[-4, 18]","[3, 17]",0.00741,3.40816,0.00602,0.15574
"[[4 0 1 3]
 [2 2 0 4]
 [2 2 0 4]]","[-3, 19]","[2, 19]","[-2, 19]","[4, 18]",0.00302,2.78406,0.00702,0.03559
"[[1 3 0 4]
 [2 2 0 4]
 [3 1 0 4]]","[-3, 18]","[2, 17]","[-3, 18]","[3, 17]",0.00602,3.45892,0.00604,0.15072
"[[3 1 0 4]
 [2 2 0 4]
 [2 2 1 3]]","[-4, 18]","[0, 18]","[-3, 18]","[2, 17]",0.00702,3.2981,0.00602,0.01905
"[[2 2 0 4]
 [2 2 0 4]
 [2 2 0 4]]","[-3, 18]","[2, 17]","[-4, 18]","[1, 17]",0.00401,2.94197,0.00652,0.0762
"[[1 3 0 4]
 [1 3 0 4]
 [2 2 0 4]]","[-5, 16]","[-1, 14]","[-5, 16]","[-1, 13]",0.00411,2.84993,0.00602,0.05715
"[[3 1 0 4]
 [3 1 0 4]
 [1 3 0 4]]","[-2, 19]","[3, 19]","[0, 19]","[4, 18]",0.00405,2.73863,0.00602,0.02924
"[[1 3 0 4]
 [3 1 0 4]
 [2 2 0 4]]","[-3, 18]","[2, 17]","[-3, 18]","[4, 17]",0.00301,2.84987,0.00602,0.03216
"[[2 2 0 4]
 [2 2 0 4]
 [3 1 0 4]]","[-2, 19]","[3, 19]","[-2, 19]","[4, 18]",0.00401,2.8375,0.00601,0.02515
"[[2 2 0 4]
 [3 1 0 4]
 [4 0 1 3]]","[-1, 20]","[4, 20]","[-1, 20]","[6, 20]",0.00401,2.25656,0.00501,0.0376
"[[1 3 0 4]
 [4 0 0 4]
 [2 2 0 4]]","[-2, 19]","[3, 19]","[-3, 19]","[4, 18]",0.00315,2.27534,0.00602,0.06168
"[[1 3 0 4]
 [3 1 1 3]
 [3 1 1 3]]","[-6, 17]","[-2, 17]","[-4, 17]","[0, 16]",0.00401,4.18857,0.01179,0.03085
"[[2 2 0 4]
 [1 3 1 3]
 [2 2 0 4]]","[-6, 16]","[-3, 15]","[-6, 16]","[0, 14]",0.00301,3.84937,0.00619,0.02067
"[[4 0 1 3]
 [1 3 0 4]
 [2 2 0 4]]","[-4, 18]","[0, 18]","[-2, 18]","[2, 17]",0.00401,2.71648,0.00702,0.05063
"[[2 2 1 3]
 [3 1 2 2]
 [2 2 1 3]]","[-9, 15]","[-6, 15]","[-8, 15]","[-3, 13]",0.00599,6.26347,0.00602,0.06266
"[[2 2 0 4]
 [4 0 2 2]
 [3 1 0 4]]","[-2, 19]","[2, 19]","[-2, 19]","[5, 18]",0.00401,3.16636,0.00666,0.1985
"[[2 2 0 4]
 [2 2 0 4]
 [2 2 0 4]]","[-3, 18]","[2, 17]","[-3, 18]","[2, 17]",0.00401,3.82848,0.00602,0.02907
"[[3 1 1 3]
 [2 2 0 4]
 [2 2 0 4]]","[-4, 18]","[0, 18]","[-4, 18]","[2, 17]",0.00416,3.99667,0.00652,0.02306
"[[2 2 0 4]
 [4 0 0 4]
 [2 2 0 4]]","[-1, 20]","[5, 20]","[0, 20]","[8, 20]",0.00401,2.43804,0.00702,0.0495
"[[2 2 0 4]
 [2 2 0 4]
 [2 2 1 3]]","[-5, 17]","[-1, 16]","[-5, 17]","[-1, 15]",0.00401,3.48897,0.00602,0.04612
"[[4 0 1 3]
 [2 2 0 4]
 [1 3 0 4]]","[-4, 18]","[0, 18]","[-3, 18]","[2, 17]",0.00418,2.67427,0.00701,0.0396
"[[1 3 0 4]
 [2 2 0 4]
 [4 0 1 3]]","[-4, 18]","[0, 18]","[-3, 18]","[2, 17]",0.00401,2.78755,0.00707,0.10261
"[[3 1 0 4]
 [2 2 0 4]
 [3 1 0 4]]","[-1, 20]","[5, 20]","[-1, 20]","[6, 20]",0.00401,3.17318,0.00702,0.1163
"[[1 3 0 4]
 [1 3 0 4]
 [3 1 0 4]]","[-4, 17]","[0, 16]","[-4, 17]","[0, 15]",0.00401,2.88287,0.00602,0.02707
"[[2 2 0 4]
 [2 2 0 4]
 [2 2 1 3]]","[-5, 17]","[-1, 16]","[-4, 17]","[0, 16]",0.00401,3.47335,0.00601,0.01554
"[[3 1 0 4]
 [1 3 0 4]
 [3 1 0 4]]","[-2, 19]","[3, 19]","[-2, 19]","[5, 18]",0.00401,2.8658,0.00602,0.16149
"[[2 2 0 4]
 [4 0 2 2]
 [3 1 0 4]]","[-2, 19]","[2, 19]","[-1, 19]","[4, 18]",0.00301,2.98864,0.00665,0.02707
"[[2 2 1 3]
 [2 2 1 3]
 [1 3 0 4]]","[-8, 15]","[-5, 14]","[-7, 15]","[-4, 13]",0.00301,4.06763,0.00522,0.0414
"[[2 2 0 4]
 [1 3 0 4]
 [4 0 3 1]]","[-7, 16]","[-4, 16]","[-5, 16]","[-1, 14]",0.00401,4.08522,0.00602,0.05721
"[[2 2 1 3]
 [3 1 1 3]
 [2 2 0 4]]","[-6, 17]","[-2, 17]","[-5, 17]","[0, 15]",0.00404,3.98033,0.00602,0.02005
"[[3 1 0 4]
 [2 2 0 4]
 [2 2 0 4]]","[-2, 19]","[3, 19]","[-2, 19]","[4, 19]",0.00401,3.01237,0.00702,0.02657
"[[3 1 0 4]
 [3 1 0 4]
 [1 3 0 4]]","[-2, 19]","[3, 19]","[-1, 19]","[4, 19]",0.00401,2.8928,0.0071,0.02707
"[[2 2 0 4]
 [1 3 0 4]
 [2 2 0 4]]","[-4, 17]","[0, 16]","[-4, 17]","[2, 15]",0.00401,2.99428,0.00702,0.03286
"[[0 4 0 4]
 [3 1 0 4]
 [2 2 0 4]]","[-4, 17]","[0, 16]","[-4, 17]","[1, 15]",0.00328,2.2639,0.00602,0.0767
"[[3 1 0 4]
 [2 2 1 3]
 [2 2 0 4]]","[-4, 18]","[0, 18]","[-3, 18]","[3, 17]",0.00401,3.362,0.00602,0.16192
"[[2 2 0 4]
 [2 2 0 4]
 [2 2 0 4]]","[-3, 18]","[2, 17]","[-3, 18]","[2, 17]",0.00401,3.15869,0.00702,0.02106
"[[2 2 1 3]
 [2 2 0 4]
 [2 2 0 4]]","[-5, 17]","[-1, 16]","[-5, 17]","[0, 16]",0.00401,3.55321,0.00602,0.01905
"[[4 0 0 4]
 [2 2 0 4]
 [1 3 1 3]]","[-4, 18]","[0, 18]","[-4, 18]","[2, 17]",0.00401,2.71287,0.00704,0.02364
"[[3 1 0 4]
 [2 2 0 4]
 [1 3 0 4]]","[-3, 18]","[2, 17]","[-3, 18]","[4, 17]",0.00401,3.15917,0.00702,0.03409
"[[2 2 0 4]
 [3 1 0 4]
 [3 1 1 3]]","[-3, 19]","[2, 19]","[-2, 19]","[4, 18]",0.00401,4.08568,0.00913,0.02793
"[[2 2 0 4]
 [3 1 0 4]
 [1 3 0 4]]","[-3, 18]","[2, 17]","[-4, 18]","[3, 17]",0.00501,3.61397,0.0081,0.17266
"[[3 1 0 4]
 [3 1 1 3]
 [3 1 0 4]]","[-2, 20]","[4, 20]","[-1, 20]","[6, 20]",0.00704,2.66329,0.00504,0.0341
"[[4 0 1 3]
 [2 2 0 4]
 [2 2 0 4]]","[-3, 19]","[2, 19]","[-2, 19]","[5, 18]",0.00454,3.01431,0.01008,0.24672
"[[2 2 1 3]
 [2 2 0 4]
 [1 3 0 4]]","[-6, 16]","[-3, 15]","[-5, 16]","[-2, 14]",0.00401,4.35745,0.00742,0.02406
"[[2 2 0 4]
 [3 1 0 4]
 [2 2 0 4]]","[-2, 19]","[3, 19]","[-2, 19]","[6, 19]",0.00531,3.97119,0.00763,0.06116
"[[3 1 1 3]
 [3 1 0 4]
 [3 1 0 4]]","[-2, 20]","[4, 20]","[0, 20]","[6, 20]",0.00401,2.7287,0.00562,0.03517
"[[1 3 0 4]
 [2 2 0 4]
 [3 1 0 4]]","[-3, 18]","[2, 17]","[-3, 18]","[2, 17]",0.00673,3.30693,0.0061,0.05842
"[[1 3 1 3]
 [2 2 0 4]
 [2 2 0 4]]","[-6, 16]","[-3, 15]","[-6, 16]","[-2, 14]",0.00401,3.50363,0.00702,0.01704
"[[2 2 0 4]
 [1 3 0 4]
 [2 2 0 4]]","[-4, 17]","[0, 16]","[-4, 17]","[1, 16]",0.00401,3.11025,0.00601,0.12432
"[[2 2 0 4]
 [3 1 0 4]
 [3 1 0 4]]","[-1, 20]","[5, 20]","[-1, 20]","[6, 20]",0.00501,3.19999,0.00802,0.0391
"[[2 2 2 2]
 [2 2 1 3]
 [1 3 0 4]]","[-9, 14]","[-7, 13]","[-9, 14]","[-4, 11]",0.00401,4.97736,0.00602,0.01704
"[[2 2 0 4]
 [2 2 0 4]
 [2 2 0 4]]","[-3, 18]","[2, 17]","[-3, 18]","[2, 17]",0.00401,3.2673,0.00602,0.02506
"[[3 1 0 4]
 [3 1 0 4]
 [2 2 0 4]]","[-1, 20]","[5, 20]","[0, 20]","[4, 20]",0.00602,3.2345,0.00702,0.09889
