"[[2 2 1 3]
 [2 2 0 4]
 [3 1 0 4]]","[-4, 18]","[0, 18]","[-4, 18]","[1, 17]",0.00507,3.75057,0.00603,0.0983
"[[3 1 1 3]
 [3 1 1 3]
 [3 1 0 4]]","[-4, 19]","[2, 19]","[-2, 19]","[4, 19]",0.00414,3.33112,0.00657,0.03065
"[[3 1 2 2]
 [3 1 1 3]
 [4 0 2 2]]","[-6, 17]","[-2, 17]","[-5, 17]","[-1, 16]",0.00454,4.40798,0.00585,0.05977
"[[2 2 1 3]
 [3 1 0 4]
 [3 1 2 2]]","[-6, 17]","[-2, 17]","[-5, 17]","[-1, 16]",0.00451,5.5064,0.00511,0.08647
"[[4 0 2 2]
 [2 2 0 4]
 [3 1 0 4]]","[-2, 19]","[2, 19]","[-2, 19]","[6, 18]",0.00666,4.03894,0.01253,0.04666
"[[3 1 1 3]
 [2 2 0 4]
 [4 0 2 2]]","[-4, 18]","[0, 18]","[-3, 18]","[3, 17]",0.00454,4.26804,0.00654,0.17339
"[[2 2 0 4]
 [3 1 2 2]
 [2 2 1 3]]","[-7, 16]","[-4, 16]","[-6, 16]","[-2, 14]",0.00351,5.3813,0.00852,0.02254
"[[3 1 1 3]
 [3 1 1 3]
 [3 1 1 3]]","[-6, 18]","[0, 18]","[-3, 18]","[2, 17]",0.00506,4.53382,0.00601,0.02258
"[[3 1 1 3]
 [1 3 0 4]
 [4 0 2 2]]","[-6, 17]","[-2, 17]","[-4, 17]","[2, 16]",0.00401,4.8191,0.01116,0.03164
"[[2 2 1 3]
 [3 1 2 2]
 [4 0 2 2]]","[-7, 16]","[-4, 16]","[-6, 16]","[-2, 14]",0.00425,5.32936,0.00601,0.05676
"[[4 0 2 2]
 [4 0 2 2]
 [4 0 2 2]]","[-3, 18]","[2, 17]","[-3, 18]","[3, 17]",0.00401,3.83007,0.00706,0.17225
"[[3 1 1 3]
 [3 1 0 4]
 [2 2 0 4]]","[-3, 19]","[2, 19]","[-2, 19]","[2, 19]",0.00354,3.9322,0.00652,0.04736
"[[3 1 1 3]
 [3 1 0 4]
 [4 0 2 2]]","[-3, 19]","[2, 19]","[-2, 19]","[3, 18]",0.00452,3.3912,0.00652,0.13197
"[[2 2 1 3]
 [3 1 2 2]
 [2 2 0 4]]","[-7, 16]","[-4, 16]","[-6, 16]","[-1, 14]",0.00401,5.39256,0.00553,0.08764
"[[3 1 0 4]
 [4 0 1 3]
 [2 2 1 3]]","[-3, 19]","[2, 19]","[-2, 19]","[4, 19]",0.00668,3.37243,0.00702,0.02767
"[[4 0 1 3]
 [3 1 1 3]
 [3 1 1 3]]","[-4, 19]","[2, 19]","[-2, 19]","[3, 18]",0.00411,3.84836,0.01055,0.17691
"[[4 0 1 3]
 [3 1 1 3]
 [3 1 0 4]]","[-2, 20]","[4, 20]","[-1, 20]","[6, 20]",0.00501,2.45611,0.00608,0.23598
"[[4 0 2 2]
 [3 1 1 3]
 [2 2 0 4]]","[-4, 18]","[0, 18]","[-4, 18]","[2, 17]",0.00402,4.19371,0.00658,0.02384
"[[3 1 1 3]
 [4 0 2 2]
 [3 1 1 3]]","[-5, 18]","[0, 18]","[-3, 18]","[1, 17]",0.00453,4.48904,0.00628,0.11254
"[[2 2 0 4]
 [3 1 0 4]
 [3 1 1 3]]","[-3, 19]","[2, 19]","[-2, 19]","[4, 19]",0.00454,3.81,0.00702,0.02658
"[[3 2 0 5]
 [4 1 2 3]
 [4 1 1 4]]","[-2, 23]","[2, 23]","[-2, 23]","[5, 22]",0.00551,11.05206,0.00885,0.46134
"[[3 2 1 4]
 [5 0 1 4]
 [4 1 1 4]]","[0, 24]","[4, 24]","[-2, 24]","[4, 24]",0.00552,8.2267,0.00952,0.36644
"[[4 1 2 3]
 [4 1 1 4]
 [4 1 1 4]]","[-2, 23]","[2, 23]","[-2, 23]","[4, 22]",0.00552,11.13303,0.01458,0.05647
"[[3 2 1 4]
 [4 1 1 4]
 [4 1 1 4]]","[-2, 23]","[2, 23]","[-2, 23]","[6, 22]",0.00555,11.65208,0.00853,0.12327
"[[4 1 1 4]
 [5 0 1 4]
 [3 2 0 5]]","[2, 25]","[6, 25]","[2, 25]","[7, 25]",0.00551,6.84434,0.00954,0.39132
"[[3 2 0 5]
 [5 0 0 5]
 [3 2 0 5]]","[4, 26]","[10, 26]","[3, 26]","[12, 26]",0.00666,5.86798,0.01052,0.10816
"[[2 3 0 5]
 [4 1 0 5]
 [3 2 0 5]]","[0, 24]","[6, 23]","[2, 24]","[8, 23]",0.00401,8.96007,0.0126,0.08551
"[[4 1 1 4]
 [3 2 1 4]
 [3 2 1 4]]","[-4, 22]","[0, 22]","[-3, 22]","[2, 21]",0.00602,12.64086,0.00852,0.04168
"[[5 0 2 3]
 [4 1 1 4]
 [5 0 1 4]]","[2, 25]","[7, 25]","[0, 25]","[10, 25]",0.00817,7.75776,0.01002,0.09494
"[[5 0 2 3]
 [5 0 2 3]
 [3 2 0 5]]","[0, 24]","[4, 24]","[0, 24]","[6, 23]",0.00501,8.05353,0.00954,0.1193
"[[4 1 0 5]
 [4 1 1 4]
 [4 1 3 2]]","[-2, 23]","[2, 23]","[-2, 23]","[5, 22]",0.00501,9.51533,0.0098,0.46126
"[[5 0 0 5]
 [5 0 1 4]
 [4 1 2 3]]","[4, 26]","[9, 26]","[5, 26]","[11, 26]",0.00556,5.4064,0.0281,0.3398
"[[4 1 1 4]
 [5 0 2 3]
 [3 2 1 4]]","[-2, 23]","[2, 23]","[-3, 23]","[3, 22]",0.00603,13.55637,0.00861,0.32242
"[[4 1 1 4]
 [4 1 1 4]
 [4 1 0 5]]","[2, 25]","[6, 25]","[2, 25]","[10, 25]",0.00653,6.19168,0.01054,0.09228
"[[4 1 1 4]
 [4 1 0 5]
 [5 0 1 4]]","[4, 26]","[8, 26]","[3, 26]","[11, 26]",0.00603,4.37389,0.01105,0.34515
"[[5 0 1 4]
 [4 1 2 3]
 [3 2 0 5]]","[0, 24]","[4, 24]","[0, 24]","[6, 23]",0.00668,7.86608,0.01054,0.15169
"[[5 0 3 2]
 [4 1 1 4]
 [3 2 1 4]]","[-4, 22]","[0, 22]","[-3, 22]","[2, 20]",0.00403,12.23731,0.00862,0.04525
"[[3 2 1 4]
 [4 1 1 4]
 [4 1 1 4]]","[-2, 23]","[2, 23]","[-2, 23]","[3, 22]",0.00603,11.00088,0.01476,0.41287
"[[4 1 1 4]
 [2 3 0 5]
 [4 1 1 4]]","[-2, 23]","[2, 23]","[-1, 23]","[5, 22]",0.00602,11.13146,0.00816,0.49412
"[[3 2 0 5]
 [5 0 2 3]
 [4 1 0 5]]","[2, 25]","[6, 25]","[3, 25]","[10, 25]",0.00866,6.83433,0.01256,0.10853
"[[3 3 1 5]
 [3 3 1 5]
 [4 2 0 6]]","[-3, 26]","[2, 24]","[-3, 26]","[2, 24]",0.00608,31.47613,0.0151,0.08573
"[[4 2 1 5]
 [4 2 1 5]
 [5 1 2 4]]","[-2, 27]","[4, 27]","[-1, 27]","[6, 25]",0.00606,29.33982,0.01357,0.14857
"[[5 1 3 3]
 [4 2 1 5]
 [5 1 2 4]]","[-4, 26]","[2, 25]","[-3, 26]","[4, 24]",0.00606,33.82615,0.01354,0.12166
"[[4 2 1 5]
 [5 1 1 5]
 [5 1 2 4]]","[0, 28]","[6, 28]","[-1, 28]","[7, 27]",0.00752,25.70997,0.01708,1.04552
"[[4 2 1 5]
 [4 2 0 6]
 [5 1 1 5]]","[2, 29]","[8, 29]","[2, 29]","[10, 28]",0.00653,20.3686,0.01757,0.16126
"[[5 1 2 4]
 [5 1 1 5]
 [4 2 2 4]]","[-2, 27]","[4, 27]","[-3, 27]","[5, 25]",0.00661,29.95691,0.01087,1.01145
"[[5 1 1 5]
 [6 0 4 2]
 [4 2 0 6]]","[1, 28]","[6, 28]","[2, 28]","[8, 26]",0.00668,19.03502,0.01706,0.13545
"[[5 1 0 6]
 [6 0 3 3]
 [4 2 1 5]]","[2, 29]","[8, 29]","[4, 29]","[10, 28]",0.0067,16.28836,0.01505,0.13932
"[[5 1 1 5]
 [5 1 2 4]
 [5 1 1 5]]","[2, 29]","[8, 29]","[3, 29]","[9, 28]",0.00653,19.21277,0.01914,1.07589
"[[6 0 2 4]
 [6 0 2 4]
 [5 1 2 4]]","[2, 29]","[9, 28]","[4, 29]","[10, 28]",0.01005,22.21742,0.02039,0.15739
"[[4 2 0 6]
 [3 3 1 5]
 [4 2 2 4]]","[-4, 26]","[2, 25]","[-3, 26]","[4, 24]",0.00753,27.91639,0.01524,0.10013
"[[5 1 2 4]
 [5 1 0 6]
 [4 2 2 4]]","[0, 28]","[6, 28]","[0, 28]","[6, 27]",0.00655,23.67308,0.01606,0.1032
"[[4 2 2 4]
 [4 2 2 4]
 [5 1 1 5]]","[-4, 26]","[2, 26]","[-4, 26]","[3, 23]",0.00652,34.75416,0.02006,0.89694
"[[6 0 2 4]
 [5 1 3 3]
 [5 1 1 5]]","[0, 28]","[6, 27]","[0, 28]","[9, 26]",0.00652,24.36895,0.01763,0.95939
"[[5 1 2 4]
 [6 0 2 4]
 [6 0 3 3]]","[0, 28]","[7, 27]","[0, 28]","[8, 26]",0.00652,23.43507,0.01506,0.56984
"[[3 3 0 6]
 [4 2 1 5]
 [5 1 2 4]]","[-2, 27]","[4, 26]","[-1, 27]","[6, 25]",0.00656,26.95268,0.01555,0.63931
"[[5 1 1 5]
 [5 1 0 6]
 [4 2 1 5]]","[4, 30]","[10, 30]","[6, 30]","[12, 30]",0.00864,16.43549,0.02307,0.16639
"[[5 1 2 4]
 [3 3 0 6]
 [5 1 2 4]]","[-2, 27]","[4, 27]","[-1, 27]","[6, 25]",0.00666,27.55943,0.01204,0.12055
"[[5 1 3 3]
 [4 2 1 5]
 [6 0 4 2]]","[-5, 25]","[0, 23]","[-4, 25]","[0, 22]",0.00503,34.53024,0.01314,0.06483
"[[3 3 0 6]
 [4 2 1 5]
 [1 5 0 6]]","[-4, 24]","[2, 22]","[-3, 24]","[3, 21]",0.00651,30.07553,0.01917,0.70591
"[[6 1 1 6]
 [6 1 3 4]
 [2 5 0 7]]","[0, 31]","[4, 30]","[-1, 30]","[8, 27]",0.00817,52.98082,0.02276,0.2189
"[[6 1 3 4]
 [5 2 2 5]
 [5 2 2 5]]","[-4, 30]","[2, 29]","[-2, 29]","[5, 26]",0.00999,67.50081,0.02064,1.91189
"[[5 2 3 4]
 [6 1 1 6]
 [6 1 2 5]]","[0, 32]","[6, 31]","[1, 32]","[9, 30]",0.00852,53.03069,0.02171,1.68748
"[[7 0 4 3]
 [5 2 0 7]
 [4 3 0 7]]","[4, 33]","[8, 33]","[6, 33]","[12, 31]",0.00755,36.52989,0.03492,0.27038
