"[[1 5 5 1]
 [6 0 1 5]]","[-10, 13]","[-9, 12]","[-10, 12]","[-7, 10]",0.00499,0.35933,0.00602,0.00752

"[[0 6 5 1]
 [6 0 1 5]]","[-11, 11]","[-10, 10]","[-11, 9]","[-5, 7]",0.00354,0.40648,0.00552,0.00538

"[[1 5 5 1]
 [5 1 0 6]]","[-10, 13]","[-9, 12]","[-10, 13]","[-6, 9]",0.00357,0.35329,0.00608,0.00655

"[[0 6 5 1]
 [6 0 0 6]]","[-9, 12]","[-9, 12]","[-11, 12]","[-5, 8]",0.00351,0.33727,0.00675,0.00552

"[[1 5 6 0]
 [6 0 0 6]]","[-9, 12]","[-9, 12]","[-9, 12]","[-4, 8]",0.00401,0.33931,0.0058,0.00502

"[[0 6 5 1]
 [6 0 0 6]]","[-9, 12]","[-9, 12]","[-8, 12]","[-4, 8]",0.00301,0.33376,0.00602,0.00551

"[[0 6 5 1]
 [5 1 1 5]]","[-13, 10]","[-12, 9]","[-12, 9]","[-10, 8]",0.00301,0.35486,0.00606,0.00505

"[[1 5 6 0]
 [5 1 0 6]]","[-11, 11]","[-10, 10]","[-12, 9]","[-7, 7]",0.00321,0.40558,0.00502,0.00657

"[[0 6 6 0]
 [5 1 0 6]]","[-12, 9]","[-12, 9]","[-12, 7]","[-9, 3]",0.00301,0.35684,0.01038,0.00995

"[[0 6 5 1]
 [5 1 1 5]]","[-13, 10]","[-12, 9]","[-11, 10]","[-11, 5]",0.00311,0.41395,0.00602,0.00567

"[[1 5 6 0]
 [6 0 2 4]]","[-12, 10]","[-12, 9]","[-11, 10]","[-10, 6]",0.00301,0.35802,0.00657,0.00614

"[[1 5 6 0]
 [5 1 0 6]]","[-11, 11]","[-10, 10]","[-11, 11]","[-7, 8]",0.00331,0.51334,0.00661,0.00453

"[[1 5 6 0]
 [6 0 1 5]]","[-11, 11]","[-11, 11]","[-11, 12]","[-7, 7]",0.00252,0.30705,0.00588,0.00452

"[[0 6 4 2]
 [5 1 0 6]]","[-10, 12]","[-9, 12]","[-7, 12]","[-7, 10]",0.00329,0.30018,0.01784,0.01297

"[[2 4 6 0]
 [4 2 0 6]]","[-11, 11]","[-10, 10]","[-10, 10]","[-8, 9]",0.00356,0.52981,0.00777,0.00555

"[[0 6 5 1]
 [6 0 0 6]]","[-9, 12]","[-9, 12]","[-5, 12]","[-3, 7]",0.00301,0.33665,0.0053,0.00477

"[[1 5 5 1]
 [5 1 0 6]]","[-10, 13]","[-9, 12]","[-10, 12]","[-4, 10]",0.00205,0.39683,0.00608,0.00657

"[[0 6 5 1]
 [4 2 0 6]]","[-12, 10]","[-12, 9]","[-13, 9]","[-11, 7]",0.00302,0.28523,0.00707,0.00551

"[[0 6 5 1]
 [5 1 0 6]]","[-11, 11]","[-11, 11]","[-12, 11]","[-8, 7]",0.00351,0.28223,0.00607,0.00508

"[[0 6 6 0]
 [6 0 1 5]]","[-12, 9]","[-12, 9]","[-9, 9]","[-8, 5]",0.00318,0.35105,0.00823,0.00859

"[[0 6 6 0]
 [6 0 2 4]]","[-13, 8]","[-13, 7]","[-13, 6]","[-12, 3]",0.00508,0.43929,0.0091,0.00953

"[[1 5 6 0]
 [5 1 0 6]]","[-11, 11]","[-10, 10]","[-11, 9]","[-6, 5]",0.00692,0.52934,0.00656,0.00788

"[[0 6 6 0]
 [4 2 0 6]]","[-13, 8]","[-13, 7]","[-13, 5]","[-12, 3]",0.00506,0.43943,0.00901,0.0071

"[[1 5 5 1]
 [6 0 1 5]]","[-10, 13]","[-9, 12]","[-7, 12]","[-8, 10]",0.00474,0.45982,0.00895,0.00869

"[[1 5 6 0]
 [6 0 1 5]]","[-11, 11]","[-11, 11]","[-11, 12]","[-6, 7]",0.00301,0.34819,0.00655,0.00547

"[[0 6 4 2]
 [5 1 0 6]]","[-10, 12]","[-9, 12]","[-9, 12]","[-5, 10]",0.00303,0.30436,0.00586,0.00653

"[[0 6 5 1]
 [5 1 0 6]]","[-11, 11]","[-11, 11]","[-9, 12]","[-7, 8]",0.00301,0.28977,0.00654,0.00504

"[[2 4 6 0]
 [5 1 0 6]]","[-10, 12]","[-9, 12]","[-9, 11]","[-6, 9]",0.00301,0.34941,0.00657,0.00659

"[[1 5 6 0]
 [6 0 1 5]]","[-11, 11]","[-11, 11]","[-9, 11]","[-7, 7]",0.00301,0.29155,0.00854,0.00858

"[[1 5 6 0]
 [6 0 1 5]]","[-11, 11]","[-11, 11]","[-9, 11]","[-6, 8]",0.0041,0.28598,0.00501,0.00549

"[[0 6 6 0]
 [4 2 0 6]]","[-13, 8]","[-13, 7]","[-13, 4]","[-12, 3]",0.00301,0.3834,0.00644,0.0069

"[[0 6 5 1]
 [4 2 0 6]]","[-12, 10]","[-12, 9]","[-12, 9]","[-10, 6]",0.00317,0.35549,0.00885,0.00601

"[[0 6 6 0]
 [6 0 1 5]]","[-12, 9]","[-12, 9]","[-10, 7]","[-8, 4]",0.00351,0.38652,0.00613,0.00507

"[[0 6 6 0]
 [6 0 1 5]]","[-12, 9]","[-12, 9]","[-10, 7]","[-8, 4]",0.00323,0.42183,0.00577,0.00528

"[[0 6 6 0]
 [5 1 0 6]]","[-12, 9]","[-12, 9]","[-13, 7]","[-8, 4]",0.00301,0.38228,0.00708,0.00456

"[[1 5 6 0]
 [5 1 0 6]]","[-11, 11]","[-10, 10]","[-11, 11]","[-7, 7]",0.00406,0.51465,0.00612,0.00685

"[[1 5 6 0]
 [5 1 0 6]]","[-11, 11]","[-10, 10]","[-12, 9]","[-6, 6]",0.00306,0.60032,0.0103,0.00673

"[[1 5 5 1]
 [5 1 0 6]]","[-10, 13]","[-9, 12]","[-10, 11]","[-5, 11]",0.00562,0.52227,0.00877,0.01072

"[[0 6 6 0]
 [6 0 0 6]]","[-10, 10]","[-10, 10]","[-12, 8]","[-5, 5]",0.0061,0.43674,0.00655,0.00401

"[[2 4 6 0]
 [6 0 2 4]]","[-11, 11]","[-10, 10]","[-10, 11]","[-9, 9]",0.00301,0.30744,0.00753,0.00501

"[[2 4 6 0]
 [5 1 0 6]]","[-10, 12]","[-9, 12]","[-9, 11]","[-6, 10]",0.00214,0.37279,0.00651,0.00641

"[[0 6 5 1]
 [4 2 0 6]]","[-12, 10]","[-12, 9]","[-11, 9]","[-10, 7]",0.00301,0.286,0.00608,0.00755

"[[1 5 6 0]
 [6 0 0 6]]","[-9, 12]","[-9, 12]","[-6, 12]","[-2, 8]",0.00332,0.34724,0.00504,0.00563

"[[1 5 6 0]
 [5 1 0 6]]","[-11, 11]","[-10, 10]","[-9, 11]","[-8, 8]",0.00319,0.42672,0.00601,0.00512

"[[1 5 6 0]
 [5 1 0 6]]","[-11, 11]","[-10, 10]","[-11, 9]","[-7, 7]",0.00201,0.43598,0.00718,0.00509

"[[0 6 5 1]
 [6 0 2 4]]","[-12, 10]","[-12, 9]","[-12, 10]","[-10, 6]",0.00329,0.3835,0.00608,0.00526

"[[1 5 6 0]
 [6 0 0 6]]","[-9, 12]","[-9, 12]","[-8, 12]","[-5, 8]",0.00409,0.36477,0.00503,0.00551

"[[0 6 5 1]
 [5 1 0 6]]","[-11, 11]","[-11, 11]","[-12, 11]","[-6, 7]",0.00301,0.29485,0.00741,0.00586

"[[0 6 5 1]
 [5 1 0 6]]","[-11, 11]","[-11, 11]","[-12, 11]","[-7, 7]",0.00548,0.33671,0.00721,0.00503

"[[2 4 6 0]
 [5 1 0 6]]","[-10, 12]","[-9, 12]","[-9, 11]","[-6, 9]",0.00304,0.3845,0.00657,0.00659

"[[0 6 6 0]
 [6 0 1 5]]","[-12, 9]","[-12, 9]","[-12, 5]","[-9, 5]",0.00302,0.33822,0.00501,0.00552

