"[[6 0 2 4]
 [5 1 0 6]]","[4, 21]","[6, 21]","[6, 21]","[10, 21]",0.00501,0.14267,0.00706,0.01157
"[[5 1 3 3]
 [5 1 2 4]]","[-4, 17]","[-2, 17]","[-2, 17]","[0, 16]",0.00418,0.25384,0.00753,0.00553
"[[5 1 1 5]
 [6 0 3 3]]","[0, 19]","[2, 19]","[-1, 19]","[4, 18]",0.00403,0.21361,0.00703,0.00852
"[[3 3 1 5]
 [4 2 2 4]]","[-6, 16]","[-4, 16]","[-5, 16]","[-2, 14]",0.00301,0.29017,0.00657,0.00656
"[[6 0 3 3]
 [6 0 1 5]]","[2, 20]","[5, 20]","[2, 20]","[8, 20]",0.00404,0.19084,0.00654,0.01153
"[[4 2 0 6]
 [5 1 3 3]]","[-2, 18]","[0, 18]","[0, 18]","[2, 17]",0.00401,0.24731,0.00752,0.00652
"[[5 1 1 5]
 [4 2 0 6]]","[2, 20]","[4, 20]","[2, 20]","[7, 20]",0.00419,0.17997,0.00653,0.01554
"[[4 2 1 5]
 [4 2 1 5]]","[-2, 18]","[0, 18]","[-2, 18]","[2, 17]",0.00352,0.28182,0.00602,0.00754
"[[3 3 0 6]
 [5 1 1 5]]","[0, 19]","[2, 19]","[1, 19]","[4, 18]",0.00351,0.23752,0.00604,0.01053
"[[4 2 0 6]
 [6 0 1 5]]","[4, 21]","[6, 21]","[5, 21]","[10, 21]",0.00401,0.14126,0.00702,0.01053
"[[4 2 0 6]
 [6 0 1 5]]","[4, 21]","[6, 21]","[5, 21]","[8, 21]",0.00406,0.13819,0.00602,0.01156
"[[5 1 1 5]
 [5 1 2 4]]","[0, 19]","[2, 19]","[0, 19]","[5, 19]",0.00451,0.21969,0.00752,0.01655
"[[5 1 1 5]
 [4 2 0 6]]","[2, 20]","[4, 20]","[3, 20]","[7, 20]",0.00451,0.17922,0.00602,0.01706
"[[5 1 1 5]
 [5 1 1 5]]","[2, 20]","[4, 20]","[2, 20]","[7, 20]",0.00501,0.18243,0.00752,0.01607
"[[5 1 1 5]
 [5 1 4 2]]","[-4, 17]","[-2, 17]","[-2, 17]","[0, 16]",0.00351,0.24177,0.00752,0.00604
"[[4 2 1 5]
 [4 2 1 5]]","[-2, 18]","[0, 18]","[-1, 18]","[2, 17]",0.00452,0.28036,0.00959,0.00702
"[[4 2 2 4]
 [6 0 4 2]]","[-5, 16]","[-3, 15]","[-4, 15]","[-2, 15]",0.00354,0.35977,0.00701,0.00754
"[[5 1 1 5]
 [5 1 0 6]]","[4, 21]","[6, 21]","[6, 21]","[9, 21]",0.00454,0.14388,0.00555,0.01634
"[[5 1 1 5]
 [5 1 1 5]]","[2, 20]","[4, 20]","[4, 20]","[6, 20]",0.00453,0.1795,0.01058,0.01053
"[[5 1 1 5]
 [5 1 2 4]]","[0, 19]","[2, 19]","[0, 19]","[3, 19]",0.00501,0.21116,0.00756,0.01461
"[[6 0 2 4]
 [4 2 1 5]]","[0, 19]","[2, 19]","[0, 19]","[4, 19]",0.00342,0.21439,0.00854,0.00752
"[[4 2 1 5]
 [6 0 2 4]]","[0, 19]","[2, 19]","[0, 19]","[5, 19]",0.00301,0.21884,0.00757,0.01606
"[[5 1 2 4]
 [5 1 2 4]]","[-2, 18]","[0, 18]","[-1, 18]","[0, 18]",0.00401,0.25107,0.00703,0.00652
"[[6 0 2 4]
 [5 1 2 4]]","[0, 19]","[2, 19]","[0, 19]","[4, 19]",0.00401,0.21653,0.00712,0.00855
"[[6 0 1 5]
 [5 1 0 6]]","[6, 22]","[8, 22]","[7, 22]","[12, 22]",0.00453,0.10812,0.00601,0.01356
"[[4 2 1 5]
 [5 1 2 4]]","[-2, 18]","[0, 18]","[-1, 18]","[2, 18]",0.004,0.24761,0.00705,0.00985
"[[4 2 2 4]
 [4 2 0 6]]","[-2, 18]","[0, 18]","[-2, 18]","[0, 18]",0.0035,0.26745,0.00604,0.00552
"[[4 2 0 6]
 [5 1 2 4]]","[0, 19]","[2, 19]","[0, 19]","[4, 19]",0.00401,0.22395,0.00601,0.00854
"[[5 1 2 4]
 [3 3 0 6]]","[-2, 18]","[0, 18]","[-1, 18]","[2, 17]",0.00401,0.25934,0.00656,0.00754
"[[5 1 1 5]
 [5 1 2 4]]","[0, 19]","[2, 19]","[0, 19]","[4, 19]",0.00501,0.21959,0.00652,0.01457
"[[5 1 0 6]
 [5 1 2 4]]","[2, 20]","[4, 20]","[3, 20]","[8, 20]",0.00451,0.17431,0.00752,0.01154
"[[5 1 2 4]
 [4 2 2 4]]","[-4, 17]","[-2, 17]","[-3, 17]","[0, 16]",0.00401,0.30354,0.00705,0.00706
"[[6 0 3 3]
 [6 0 2 4]]","[0, 19]","[3, 19]","[0, 19]","[4, 18]",0.00351,0.21298,0.00652,0.00852
"[[6 0 3 3]
 [6 0 1 5]]","[2, 20]","[5, 20]","[2, 20]","[9, 20]",0.00401,0.19478,0.00621,0.01277
"[[5 1 1 5]
 [5 1 2 4]]","[0, 19]","[2, 19]","[-1, 19]","[5, 19]",0.0035,0.22425,0.00552,0.01885
"[[4 2 1 5]
 [5 1 2 4]]","[-2, 18]","[0, 18]","[-2, 18]","[2, 17]",0.00316,0.26195,0.00753,0.00752
"[[4 2 0 6]
 [5 1 1 5]]","[2, 20]","[4, 20]","[2, 20]","[8, 20]",0.00454,0.18588,0.00602,0.01005
"[[6 0 1 5]
 [5 1 1 5]]","[4, 21]","[6, 21]","[4, 21]","[8, 21]",0.00401,0.13905,0.00652,0.01057
"[[6 0 2 4]
 [6 0 2 4]]","[2, 20]","[5, 20]","[4, 20]","[5, 20]",0.00401,0.19192,0.00755,0.01354
"[[6 0 2 4]
 [4 2 0 6]]","[2, 20]","[4, 20]","[3, 20]","[7, 20]",0.00452,0.17386,0.00651,0.01456
"[[2 4 0 6]
 [4 2 1 5]]","[-3, 17]","[-1, 16]","[-2, 17]","[0, 15]",0.00351,0.29097,0.00602,0.00753
"[[6 0 2 4]
 [3 3 1 5]]","[-2, 18]","[0, 18]","[-2, 18]","[0, 17]",0.00351,0.24742,0.00619,0.00657
"[[5 1 1 5]
 [6 0 3 3]]","[0, 19]","[2, 19]","[0, 19]","[4, 18]",0.00406,0.24273,0.00752,0.00752
"[[5 1 0 6]
 [6 0 2 4]]","[4, 21]","[6, 21]","[5, 21]","[10, 21]",0.00401,0.14413,0.00752,0.01154
"[[4 2 0 6]
 [4 2 1 5]]","[0, 19]","[2, 19]","[0, 19]","[4, 18]",0.00301,0.22191,0.00653,0.00852
"[[6 0 1 5]
 [5 1 1 5]]","[4, 21]","[6, 21]","[6, 21]","[10, 21]",0.00401,0.14517,0.00501,0.01203
"[[3 3 1 5]
 [6 0 3 3]]","[-4, 17]","[-2, 17]","[-3, 17]","[0, 16]",0.00403,0.30043,0.00654,0.00701
"[[5 1 1 5]
 [6 0 3 3]]","[0, 19]","[2, 19]","[0, 19]","[5, 19]",0.00451,0.22271,0.00756,0.02108
"[[4 2 0 6]
 [5 1 1 5]]","[2, 20]","[4, 20]","[2, 20]","[4, 20]",0.00752,0.18573,0.00651,0.00753
"[[5 1 1 5]
 [5 1 1 5]]","[2, 20]","[4, 20]","[0, 20]","[6, 20]",0.00401,0.1744,0.00705,0.0086
"[[5 1 0 6]
 [5 1 1 5]]","[4, 21]","[6, 21]","[4, 21]","[10, 21]",0.00453,0.13978,0.00601,0.01156
"[[5 1 3 3]
 [6 0 1 5]]","[0, 19]","[2, 19]","[-1, 19]","[4, 19]",0.00451,0.21985,0.00601,0.01405
"[[4 2 2 4]
 [4 2 0 6]]","[-2, 18]","[0, 18]","[-1, 18]","[3, 17]",0.00401,0.26245,0.00652,0.01506
"[[6 0 3 3]
 [4 2 2 4]]","[-4, 17]","[-2, 17]","[-3, 17]","[0, 15]",0.00301,0.25839,0.00845,0.00702
"[[5 1 2 4]
 [5 1 2 4]]","[-2, 18]","[0, 18]","[-2, 18]","[0, 18]",0.00452,0.25819,0.00702,0.00705
"[[5 1 2 4]
 [5 1 0 6]]","[2, 20]","[4, 20]","[4, 20]","[6, 20]",0.00401,0.17468,0.00658,0.01017
"[[4 2 1 5]
 [5 1 1 5]]","[0, 19]","[2, 19]","[0, 19]","[4, 19]",0.00401,0.22066,0.00652,0.01053
"[[4 2 0 6]
 [5 1 1 5]]","[2, 20]","[4, 20]","[2, 20]","[8, 20]",0.00401,0.18428,0.01157,0.01053
"[[4 2 1 5]
 [5 1 1 5]]","[0, 19]","[2, 19]","[0, 19]","[5, 19]",0.00501,0.21194,0.00702,0.01766
"[[5 1 1 5]
 [5 1 1 5]]","[2, 20]","[4, 20]","[2, 20]","[6, 20]",0.00502,0.17403,0.00653,0.00852
"[[6 0 3 3]
 [4 2 0 6]]","[0, 19]","[2, 19]","[2, 19]","[6, 18]",0.00401,0.21814,0.00754,0.00963
"[[4 2 0 6]
 [6 0 1 5]]","[4, 21]","[6, 21]","[5, 21]","[9, 21]",0.00423,0.14631,0.00702,0.01358
"[[4 2 1 5]
 [5 1 2 4]]","[-2, 18]","[0, 18]","[-1, 18]","[2, 17]",0.00301,0.25139,0.00752,0.00853
"[[6 0 1 5]
 [4 2 0 6]]","[4, 21]","[6, 21]","[7, 21]","[9, 21]",0.00402,0.14291,0.00818,0.02006
"[[6 0 3 3]
 [5 1 2 4]]","[-2, 18]","[0, 18]","[-1, 18]","[3, 17]",0.00555,0.21816,0.00702,0.01457
"[[5 1 1 5]
 [5 1 1 5]]","[2, 20]","[4, 20]","[2, 20]","[6, 20]",0.00401,0.18655,0.00552,0.01006
