"[[5 1 5 1]
 [4 2 4 2]]","[-10, 10]","[-9, 9]","[-11, 11]","[-9, 9]",0.00453,0.26514,0.00715,0.00501

"[[3 3 4 2]
 [4 2 5 1]]","[-14, 8]","[-13, 7]","[-13, 7]","[-11, 5]",0.00302,0.28718,0.00717,0.00652

"[[5 1 5 1]
 [3 3 4 2]]","[-12, 9]","[-11, 8]","[-11, 9]","[-10, 7]",0.00401,0.2831,0.00702,0.00551

"[[4 2 1 5]
 [1 5 3 3]]","[-10, 13]","[-9, 12]","[-9, 12]","[-7, 9]",0.00301,0.31907,0.00653,0.00602

"[[3 3 4 2]
 [2 4 0 6]]","[-10, 13]","[-9, 12]","[-8, 11]","[-7, 10]",0.00232,0.30829,0.00743,0.00592

"[[2 4 5 1]
 [6 0 6 0]]","[-14, 5]","[-13, 4]","[-13, 4]","[-12, 1]",0.00406,0.20311,0.00708,0.01027

"[[4 2 4 2]
 [3 3 3 3]]","[-12, 12]","[-11, 11]","[-10, 10]","[-9, 9]",0.00202,0.32792,0.00689,0.00553

"[[0 6 1 5]
 [1 5 4 2]]","[-16, 4]","[-15, 3]","[-15, 3]","[-14, 1]",0.00401,0.2238,0.00711,0.01055

"[[3 3 4 2]
 [3 3 3 3]]","[-13, 11]","[-12, 9]","[-11, 9]","[-10, 7]",0.00309,0.41311,0.00652,0.0061

"[[2 4 2 4]
 [2 4 3 3]]","[-13, 10]","[-12, 9]","[-12, 9]","[-10, 7]",0.00254,0.32798,0.00752,0.00553

"[[4 2 4 2]
 [2 4 2 4]]","[-12, 12]","[-10, 10]","[-10, 10]","[-9, 9]",0.00301,0.46636,0.00702,0.00609

"[[5 1 4 2]
 [5 1 3 3]]","[-6, 15]","[-5, 14]","[-6, 14]","[-4, 13]",0.00401,0.27904,0.0078,0.00451

"[[3 3 2 4]
 [4 2 1 5]]","[-6, 16]","[-4, 16]","[-5, 16]","[-1, 14]",0.00303,0.34289,0.01068,0.02485

"[[4 2 4 2]
 [2 4 2 4]]","[-12, 12]","[-10, 10]","[-11, 11]","[-8, 8]",0.00315,0.5052,0.00861,0.00806

"[[4 2 4 2]
 [2 4 2 4]]","[-12, 12]","[-10, 10]","[-10, 10]","[-9, 9]",0.00241,0.54601,0.01112,0.00716

"[[3 3 3 3]
 [1 5 2 4]]","[-13, 10]","[-12, 9]","[-12, 9]","[-11, 7]",0.00599,0.39873,0.00657,0.00657

"[[4 2 3 3]
 [4 2 4 2]]","[-10, 13]","[-9, 12]","[-9, 12]","[-7, 10]",0.00314,0.35187,0.00721,0.00659

"[[2 4 3 3]
 [5 1 5 1]]","[-13, 10]","[-12, 9]","[-12, 9]","[-10, 7]",0.00502,0.33917,0.00715,0.0056

"[[2 4 3 3]
 [3 3 4 2]]","[-14, 10]","[-14, 8]","[-13, 7]","[-12, 6]",0.00307,0.46018,0.00743,0.00638

"[[5 1 5 1]
 [2 4 1 5]]","[-11, 13]","[-9, 12]","[-8, 11]","[-6, 9]",0.00305,0.5118,0.01157,0.00954

"[[2 4 2 4]
 [1 5 2 4]]","[-12, 9]","[-11, 8]","[-11, 8]","[-10, 6]",0.00455,0.34422,0.00837,0.00593

"[[4 2 4 2]
 [2 4 3 3]]","[-13, 11]","[-12, 9]","[-12, 9]","[-10, 7]",0.00304,0.43414,0.00953,0.0112

"[[6 0 5 1]
 [3 3 5 1]]","[-11, 8]","[-10, 7]","[-11, 9]","[-10, 7]",0.00414,0.24692,0.00726,0.00664

"[[5 1 5 1]
 [2 4 3 3]]","[-13, 10]","[-12, 9]","[-11, 9]","[-10, 7]",0.0022,0.43003,0.00759,0.00614

"[[3 3 3 3]
 [1 5 3 3]]","[-14, 9]","[-13, 7]","[-13, 7]","[-12, 6]",0.0034,0.53054,0.00657,0.00666

"[[3 3 3 3]
 [3 3 3 3]]","[-12, 12]","[-10, 10]","[-10, 10]","[-8, 8]",0.00302,0.63855,0.00711,0.00871

"[[3 3 2 4]
 [3 3 3 3]]","[-11, 13]","[-9, 12]","[-9, 12]","[-6, 9]",0.00553,0.53491,0.00664,0.00677

"[[4 2 3 3]
 [3 3 3 3]]","[-11, 13]","[-9, 12]","[-9, 11]","[-7, 10]",0.00201,0.41586,0.00651,0.00626

"[[2 4 4 2]
 [3 3 2 4]]","[-13, 11]","[-12, 9]","[-12, 9]","[-10, 8]",0.00301,0.40862,0.00652,0.00608

"[[4 2 2 4]
 [5 1 3 3]]","[-6, 16]","[-4, 16]","[-4, 16]","[-3, 14]",0.00392,0.32926,0.00818,0.00764

"[[4 2 4 2]
 [2 4 2 4]]","[-12, 12]","[-10, 10]","[-10, 10]","[-8, 8]",0.00254,0.52905,0.00852,0.00955

"[[5 1 1 5]
 [5 1 4 2]]","[-4, 17]","[-2, 17]","[-3, 17]","[0, 16]",0.00465,0.27009,0.00709,0.00663

