"[[3 4 4 3]
 [7 0 0 7]]","[-2, 20]","[0, 20]","[1, 20]","[0, 19]"
"[[4 3 3 4]
 [7 0 0 7]]","[2, 22]","[4, 22]","[5, 22]","[4, 21]"
"[[5 2 2 5]
 [7 0 0 7]]","[4, 24]","[8, 24]","[7, 24]","[12, 24]"
"[[5 2 3 4]
 [7 0 0 7]]","[3, 23]","[6, 23]","[5, 23]","[7, 23]"
"[[3 4 3 4]
 [7 0 0 7]]","[0, 21]","[2, 21]","[0, 21]","[3, 20]"
"[[4 3 3 4]
 [7 0 0 7]]","[2, 22]","[4, 22]","[4, 22]","[4, 21]"
"[[4 3 3 4]
 [7 0 0 7]]","[2, 22]","[4, 22]","[0, 22]","[5, 21]"
"[[5 2 5 2]
 [7 0 0 7]]","[-1, 21]","[2, 21]","[3, 21]","[3, 19]"
"[[3 4 1 6]
 [7 0 0 7]]","[3, 23]","[6, 23]","[6, 23]","[7, 22]"
"[[3 4 2 5]
 [7 0 0 7]]","[1, 22]","[4, 22]","[6, 22]","[5, 21]"
"[[4 3 3 4]
 [7 0 0 7]]","[2, 22]","[4, 22]","[4, 22]","[5, 21]"
"[[4 3 1 6]
 [7 0 0 7]]","[5, 24]","[8, 24]","[8, 24]","[8, 24]"
"[[5 2 2 5]
 [7 0 0 7]]","[4, 24]","[8, 24]","[9, 24]","[10, 24]"
"[[3 4 4 3]
 [7 0 0 7]]","[-2, 20]","[0, 20]","[0, 20]","[0, 19]"
"[[2 5 3 4]
 [7 0 0 7]]","[-2, 20]","[0, 20]","[1, 20]","[1, 18]"
"[[3 4 1 6]
 [7 0 0 7]]","[3, 23]","[6, 23]","[7, 23]","[9, 22]"
"[[5 2 3 4]
 [7 0 0 7]]","[3, 23]","[6, 23]","[6, 23]","[8, 23]"
"[[4 3 1 6]
 [7 0 0 7]]","[5, 24]","[8, 24]","[7, 24]","[7, 24]"
"[[6 1 6 1]
 [7 0 0 7]]","[0, 21]","[2, 20]","[3, 20]","[3, 20]"
"[[5 2 3 4]
 [7 0 0 7]]","[3, 23]","[6, 23]","[6, 23]","[6, 23]"
"[[3 4 2 5]
 [7 0 0 7]]","[1, 22]","[4, 22]","[4, 22]","[4, 21]"
"[[5 2 4 3]
 [7 0 0 7]]","[1, 22]","[4, 22]","[5, 22]","[6, 21]"
"[[2 5 3 4]
 [7 0 0 7]]","[-2, 20]","[0, 20]","[1, 20]","[0, 18]"
"[[6 1 2 5]
 [7 0 0 7]]","[6, 25]","[10, 25]","[9, 25]","[13, 25]"
"[[5 2 4 3]
 [7 0 0 7]]","[1, 22]","[4, 22]","[2, 22]","[5, 22]"
"[[4 3 2 5]
 [7 0 0 7]]","[3, 23]","[6, 23]","[5, 23]","[8, 22]"
"[[5 2 5 2]
 [7 0 0 7]]","[-1, 21]","[2, 21]","[3, 20]","[3, 20]"
"[[2 5 1 6]
 [7 0 0 7]]","[1, 22]","[4, 22]","[5, 22]","[6, 21]"
"[[3 4 3 4]
 [7 0 0 7]]","[0, 21]","[2, 21]","[3, 21]","[2, 20]"
"[[3 4 1 6]
 [7 0 0 7]]","[3, 23]","[6, 23]","[6, 23]","[7, 22]"
"[[4 3 4 3]
 [7 0 0 7]]","[0, 21]","[2, 21]","[4, 21]","[2, 20]"
"[[3 4 4 3]
 [7 0 0 7]]","[-2, 20]","[0, 20]","[1, 20]","[0, 18]"
"[[5 2 4 3]
 [7 0 0 7]]","[1, 22]","[4, 22]","[5, 22]","[6, 21]"
"[[3 4 4 3]
 [7 0 0 7]]","[-2, 20]","[0, 20]","[0, 20]","[0, 19]"
"[[4 3 4 3]
 [7 0 0 7]]","[0, 21]","[2, 21]","[3, 21]","[2, 20]"
"[[2 5 3 4]
 [7 0 0 7]]","[-2, 20]","[0, 20]","[1, 19]","[1, 19]"
"[[6 1 4 3]
 [7 0 0 7]]","[3, 23]","[6, 23]","[6, 23]","[6, 22]"
"[[2 5 1 6]
 [7 0 0 7]]","[1, 22]","[4, 22]","[0, 22]","[6, 21]"
"[[2 5 1 6]
 [7 0 0 7]]","[1, 22]","[4, 22]","[4, 22]","[6, 21]"
"[[5 2 3 4]
 [7 0 0 7]]","[3, 23]","[6, 23]","[7, 23]","[7, 22]"
"[[4 3 4 3]
 [7 0 0 7]]","[0, 21]","[2, 21]","[1, 21]","[2, 20]"
"[[6 1 5 2]
 [7 0 0 7]]","[1, 22]","[4, 22]","[4, 22]","[5, 21]"
"[[4 3 2 5]
 [7 0 0 7]]","[3, 23]","[6, 23]","[4, 23]","[7, 23]"
"[[4 3 4 3]
 [7 0 0 7]]","[0, 21]","[2, 21]","[1, 21]","[4, 20]"
"[[3 4 3 4]
 [7 0 0 7]]","[0, 21]","[2, 21]","[1, 21]","[3, 20]"
"[[5 2 4 3]
 [7 0 0 7]]","[1, 22]","[4, 22]","[3, 22]","[6, 21]"
"[[4 3 2 5]
 [7 0 0 7]]","[3, 23]","[6, 23]","[7, 23]","[7, 22]"
"[[5 2 3 4]
 [7 0 0 7]]","[3, 23]","[6, 23]","[6, 23]","[6, 22]"
"[[3 4 1 6]
 [7 0 0 7]]","[3, 23]","[6, 23]","[5, 23]","[7, 23]"
"[[3 4 4 3]
 [7 0 0 7]]","[-2, 20]","[0, 20]","[0, 19]","[0, 19]"
"[[4 3 4 3]
 [7 0 0 7]]","[0, 21]","[2, 21]","[4, 21]","[2, 20]"
"[[7 0 3 4]
 [7 0 0 7]]","[8, 25]","[11, 25]","[11, 25]","[12, 25]"
"[[4 3 2 5]
 [7 0 0 7]]","[3, 23]","[6, 23]","[7, 23]","[7, 22]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 26]","[9, 25]"
"[[4 3 4 3]
 [7 0 0 7]]","[0, 21]","[2, 21]","[4, 21]","[2, 20]"
"[[6 2 5 3]
 [8 0 0 8]]","[3, 25]","[4, 25]","[5, 25]","[7, 24]"
"[[4 4 3 5]
 [8 0 0 8]]","[2, 25]","[4, 25]","[5, 25]","[5, 24]"
"[[4 4 2 6]
 [8 0 0 8]]","[4, 26]","[6, 26]","[7, 26]","[9, 25]"
"[[4 4 5 3]
 [8 0 0 8]]","[-1, 23]","[0, 23]","[2, 22]","[3, 21]"
"[[5 3 5 3]
 [8 0 0 8]]","[1, 24]","[2, 24]","[5, 24]","[4, 23]"
"[[5 3 2 6]
 [8 0 0 8]]","[6, 27]","[8, 27]","[8, 27]","[11, 27]"
"[[6 2 4 4]
 [8 0 0 8]]","[4, 26]","[6, 26]","[6, 26]","[10, 25]"
"[[5 3 4 4]
 [8 0 0 8]]","[2, 25]","[4, 25]","[8, 25]","[7, 24]"
"[[6 2 4 4]
 [8 0 0 8]]","[4, 26]","[6, 26]","[6, 26]","[9, 25]"
"[[6 2 3 5]
 [8 0 0 8]]","[6, 27]","[8, 27]","[7, 27]","[11, 27]"
"[[5 3 5 3]
 [8 0 0 8]]","[1, 24]","[2, 24]","[4, 24]","[3, 23]"
"[[5 3 6 2]
 [8 0 0 8]]","[-1, 23]","[0, 22]","[2, 22]","[2, 21]"
"[[5 3 2 6]
 [8 0 0 8]]","[6, 27]","[8, 27]","[8, 27]","[11, 26]"
"[[5 3 4 4]
 [8 0 0 8]]","[2, 25]","[4, 25]","[7, 25]","[8, 24]"
"[[7 1 5 3]
 [8 0 0 8]]","[5, 26]","[7, 26]","[8, 26]","[10, 25]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 26]","[9, 25]"
"[[4 4 3 5]
 [8 0 0 8]]","[2, 25]","[4, 25]","[6, 24]","[6, 24]"
"[[6 2 4 4]
 [8 0 0 8]]","[4, 26]","[6, 26]","[7, 25]","[8, 25]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 26]","[9, 25]"
"[[5 3 4 4]
 [8 0 0 8]]","[2, 25]","[4, 25]","[6, 25]","[7, 24]"
"[[4 4 5 3]
 [8 0 0 8]]","[-1, 23]","[0, 23]","[4, 22]","[2, 21]"
"[[6 2 4 4]
 [8 0 0 8]]","[4, 26]","[6, 26]","[6, 26]","[9, 25]"
"[[3 5 2 6]
 [8 0 0 8]]","[3, 25]","[4, 25]","[7, 25]","[6, 24]"
"[[3 5 3 5]
 [8 0 0 8]]","[1, 24]","[2, 24]","[5, 24]","[5, 22]"
"[[5 3 6 2]
 [8 0 0 8]]","[-1, 23]","[0, 22]","[3, 22]","[4, 21]"
"[[6 2 4 4]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 25]","[9, 25]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 26]","[7, 25]"
"[[3 5 4 4]
 [8 0 0 8]]","[-1, 23]","[0, 23]","[-1, 22]","[3, 21]"
"[[3 5 4 4]
 [8 0 0 8]]","[-1, 23]","[0, 23]","[3, 23]","[3, 21]"
"[[7 1 4 4]
 [8 0 0 8]]","[6, 27]","[9, 27]","[10, 26]","[12, 27]"
"[[4 4 3 5]
 [8 0 0 8]]","[2, 25]","[4, 25]","[8, 25]","[5, 24]"
"[[4 4 3 5]
 [8 0 0 8]]","[2, 25]","[4, 25]","[6, 25]","[5, 24]"
"[[5 3 5 3]
 [8 0 0 8]]","[1, 24]","[2, 24]","[3, 24]","[2, 22]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 26]","[7, 25]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[7, 26]","[7, 25]"
"[[7 1 4 4]
 [8 0 0 8]]","[6, 27]","[9, 27]","[10, 27]","[12, 26]"
"[[4 4 2 6]
 [8 0 0 8]]","[4, 26]","[6, 26]","[7, 26]","[7, 25]"
"[[5 3 2 6]
 [8 0 0 8]]","[6, 27]","[8, 27]","[9, 27]","[10, 26]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 26]","[9, 25]"
"[[5 3 2 6]
 [8 0 0 8]]","[6, 27]","[8, 27]","[8, 27]","[11, 27]"
"[[3 5 0 8]
 [8 0 0 8]]","[8, 27]","[10, 27]","[9, 27]","[12, 26]"
"[[4 4 4 4]
 [8 0 0 8]]","[0, 24]","[2, 24]","[5, 24]","[4, 23]"
"[[6 2 6 2]
 [8 0 0 8]]","[1, 24]","[2, 23]","[1, 23]","[3, 22]"
"[[6 2 5 3]
 [8 0 0 8]]","[3, 25]","[4, 25]","[7, 25]","[6, 24]"
"[[3 5 3 5]
 [8 0 0 8]]","[1, 24]","[2, 24]","[-1, 24]","[4, 22]"
"[[6 2 3 5]
 [8 0 0 8]]","[6, 27]","[8, 27]","[9, 27]","[11, 26]"
"[[6 2 5 3]
 [8 0 0 8]]","[3, 25]","[4, 25]","[6, 25]","[6, 24]"
"[[4 4 3 5]
 [8 0 0 8]]","[2, 25]","[4, 25]","[7, 25]","[6, 24]"
"[[7 1 6 2]
 [8 0 0 8]]","[3, 25]","[5, 24]","[6, 25]","[8, 24]"
"[[2 6 2 6]
 [8 0 0 8]]","[1, 24]","[2, 23]","[4, 24]","[5, 22]"
"[[6 2 4 4]
 [8 0 0 8]]","[4, 26]","[6, 26]","[9, 26]","[10, 25]"
"[[5 3 2 6]
 [8 0 0 8]]","[6, 27]","[8, 27]","[10, 27]","[12, 27]"
"[[4 4 4 4]
 [8 0 0 8]]","[0, 24]","[2, 24]","[5, 24]","[4, 22]"
"[[5 3 2 6]
 [8 0 0 8]]","[6, 27]","[8, 27]","[8, 27]","[11, 27]"
"[[4 4 3 5]
 [8 0 0 8]]","[2, 25]","[4, 25]","[7, 25]","[7, 25]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[3, 26]","[9, 25]"
"[[2 6 2 6]
 [8 0 0 8]]","[1, 24]","[2, 23]","[5, 23]","[5, 23]"
"[[3 5 4 4]
 [8 0 0 8]]","[-1, 23]","[0, 23]","[2, 23]","[2, 22]"
"[[5 3 2 6]
 [8 0 0 8]]","[6, 27]","[8, 27]","[9, 27]","[12, 26]"
"[[4 4 4 4]
 [8 0 0 8]]","[0, 24]","[2, 24]","[5, 24]","[4, 23]"
"[[5 3 4 4]
 [8 0 0 8]]","[2, 25]","[4, 25]","[6, 25]","[6, 24]"
"[[4 4 4 4]
 [8 0 0 8]]","[0, 24]","[2, 24]","[3, 23]","[4, 22]"
"[[4 4 3 5]
 [8 0 0 8]]","[2, 25]","[4, 25]","[7, 25]","[7, 24]"
"[[6 2 3 5]
 [8 0 0 8]]","[6, 27]","[8, 27]","[7, 27]","[10, 26]"
"[[6 2 5 3]
 [8 0 0 8]]","[3, 25]","[4, 25]","[7, 24]","[7, 24]"
"[[3 5 2 6]
 [8 0 0 8]]","[3, 25]","[4, 25]","[7, 24]","[7, 24]"
"[[5 3 2 6]
 [8 0 0 8]]","[6, 27]","[8, 27]","[9, 27]","[9, 26]"
"[[7 1 3 5]
 [8 0 0 8]]","[8, 28]","[11, 28]","[12, 28]","[12, 28]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 26]","[9, 25]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[7, 26]","[10, 25]"
"[[2 6 1 7]
 [8 0 0 8]]","[3, 25]","[5, 24]","[8, 24]","[6, 24]"
"[[5 3 2 6]
 [8 0 0 8]]","[6, 27]","[8, 27]","[9, 27]","[10, 26]"
"[[6 2 4 4]
 [8 0 0 8]]","[4, 26]","[6, 26]","[9, 26]","[8, 25]"
"[[5 3 4 4]
 [8 0 0 8]]","[2, 25]","[4, 25]","[7, 24]","[6, 24]"
"[[4 4 3 5]
 [8 0 0 8]]","[2, 25]","[4, 25]","[7, 24]","[8, 24]"
"[[3 5 1 7]
 [8 0 0 8]]","[5, 26]","[7, 26]","[8, 26]","[9, 25]"
"[[5 3 5 3]
 [8 0 0 8]]","[1, 24]","[2, 24]","[4, 24]","[5, 22]"
"[[6 2 4 4]
 [8 0 0 8]]","[4, 26]","[6, 26]","[9, 26]","[9, 25]"
"[[4 4 2 6]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 26]","[10, 25]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[7, 26]","[10, 25]"
"[[3 5 2 6]
 [8 0 0 8]]","[3, 25]","[4, 25]","[4, 25]","[6, 24]"
"[[4 4 2 6]
 [8 0 0 8]]","[4, 26]","[6, 26]","[9, 26]","[8, 25]"
"[[6 2 3 5]
 [8 0 0 8]]","[6, 27]","[8, 27]","[9, 27]","[10, 27]"
"[[6 2 2 6]
 [8 0 0 8]]","[8, 28]","[10, 28]","[10, 28]","[13, 28]"
"[[4 4 3 5]
 [8 0 0 8]]","[2, 25]","[4, 25]","[6, 25]","[7, 24]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 26]","[8, 25]"
"[[6 2 4 4]
 [8 0 0 8]]","[4, 26]","[6, 26]","[6, 26]","[9, 25]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 26]","[8, 25]"
"[[3 5 4 4]
 [8 0 0 8]]","[-1, 23]","[0, 23]","[3, 22]","[1, 21]"
"[[5 3 5 3]
 [8 0 0 8]]","[1, 24]","[2, 24]","[5, 24]","[5, 22]"
"[[4 4 4 4]
 [8 0 0 8]]","[0, 24]","[2, 24]","[4, 24]","[4, 22]"
"[[6 2 4 4]
 [8 0 0 8]]","[4, 26]","[6, 26]","[8, 26]","[9, 25]"
"[[6 2 2 6]
 [8 0 0 8]]","[8, 28]","[10, 28]","[11, 28]","[13, 28]"
"[[5 3 3 5]
 [8 0 0 8]]","[4, 26]","[6, 26]","[9, 26]","[8, 25]"
"[[3 5 0 8]
 [8 0 0 8]]","[8, 27]","[10, 27]","[11, 27]","[12, 26]"
"[[4 4 4 4]
 [8 0 0 8]]","[0, 24]","[2, 24]","[5, 24]","[4, 22]"
"[[2 6 3 5]
 [8 0 0 8]]","[-1, 23]","[0, 22]","[3, 22]","[3, 21]"
"[[3 6 3 6]
 [9 0 0 9]]","[3, 27]","[4, 26]","[6, 26]","[7, 25]"
"[[6 2 5 3]
 [8 0 0 8]]","[3, 25]","[4, 25]","[7, 24]","[7, 24]"
"[[3 6 4 5]
 [9 0 0 9]]","[1, 26]","[2, 25]","[4, 26]","[2, 23]"
"[[6 3 2 7]
 [9 0 0 9]]","[10, 31]","[12, 31]","[13, 31]","[15, 30]"
"[[6 3 3 6]
 [9 0 0 9]]","[8, 30]","[10, 30]","[10, 30]","[10, 30]"
"[[6 3 6 3]
 [9 0 0 9]]","[3, 27]","[4, 26]","[7, 27]","[6, 25]"
"[[7 2 3 6]
 [9 0 0 9]]","[10, 31]","[12, 31]","[12, 31]","[15, 31]"
"[[6 3 3 6]
 [9 0 0 9]]","[8, 30]","[10, 30]","[10, 30]","[13, 29]"
"[[7 2 5 4]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 28]","[12, 28]"
"[[4 5 5 4]
 [9 0 0 9]]","[0, 26]","[2, 26]","[5, 25]","[3, 23]"
"[[6 3 7 2]
 [9 0 0 9]]","[1, 25]","[2, 25]","[6, 25]","[3, 24]"
"[[7 2 2 7]
 [9 0 0 9]]","[12, 32]","[14, 32]","[14, 32]","[17, 32]"
"[[4 5 4 5]
 [9 0 0 9]]","[2, 27]","[4, 27]","[7, 26]","[6, 25]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 29]","[10, 28]"
"[[6 3 3 6]
 [9 0 0 9]]","[8, 30]","[10, 30]","[11, 30]","[13, 29]"
"[[7 2 3 6]
 [9 0 0 9]]","[10, 31]","[12, 31]","[12, 31]","[15, 31]"
"[[6 3 5 4]
 [9 0 0 9]]","[4, 28]","[6, 28]","[7, 27]","[8, 26]"
"[[7 2 6 3]
 [9 0 0 9]]","[5, 28]","[6, 27]","[8, 27]","[8, 26]"
"[[4 5 1 8]
 [9 0 0 9]]","[8, 30]","[11, 30]","[12, 29]","[13, 29]"
"[[3 6 4 5]
 [9 0 0 9]]","[1, 26]","[2, 25]","[3, 26]","[5, 23]"
"[[8 1 7 2]
 [9 0 0 9]]","[5, 27]","[7, 27]","[9, 27]","[8, 26]"
"[[6 3 5 4]
 [9 0 0 9]]","[4, 28]","[6, 28]","[9, 27]","[6, 27]"
"[[5 4 3 6]
 [9 0 0 9]]","[6, 29]","[8, 29]","[7, 28]","[9, 28]"
"[[7 2 4 5]
 [9 0 0 9]]","[8, 30]","[10, 30]","[10, 30]","[12, 29]"
"[[5 4 3 6]
 [9 0 0 9]]","[6, 29]","[8, 29]","[9, 29]","[9, 28]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[8, 29]","[9, 28]"
"[[7 2 3 6]
 [9 0 0 9]]","[10, 31]","[12, 31]","[12, 31]","[15, 30]"
"[[5 4 4 5]
 [9 0 0 9]]","[4, 28]","[6, 28]","[8, 27]","[8, 27]"
"[[4 5 2 7]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 28]","[10, 28]"
"[[6 3 5 4]
 [9 0 0 9]]","[4, 28]","[6, 28]","[7, 27]","[9, 26]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 29]","[10, 28]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[8, 29]","[10, 28]"
"[[6 3 5 4]
 [9 0 0 9]]","[4, 28]","[6, 28]","[7, 27]","[7, 27]"
"[[3 6 4 5]
 [9 0 0 9]]","[1, 26]","[2, 25]","[5, 26]","[3, 24]"
"[[7 2 7 2]
 [9 0 0 9]]","[3, 26]","[4, 26]","[7, 27]","[5, 25]"
"[[5 4 3 6]
 [9 0 0 9]]","[6, 29]","[8, 29]","[8, 29]","[8, 28]"
"[[6 3 2 7]
 [9 0 0 9]]","[10, 31]","[12, 31]","[13, 31]","[16, 30]"
"[[5 4 4 5]
 [9 0 0 9]]","[4, 28]","[6, 28]","[8, 27]","[7, 26]"
"[[4 5 5 4]
 [9 0 0 9]]","[0, 26]","[2, 26]","[6, 26]","[2, 24]"
"[[5 4 4 5]
 [9 0 0 9]]","[4, 28]","[6, 28]","[4, 27]","[8, 27]"
"[[5 4 4 5]
 [9 0 0 9]]","[4, 28]","[6, 28]","[8, 28]","[8, 26]"
"[[5 4 2 7]
 [9 0 0 9]]","[8, 30]","[10, 30]","[11, 30]","[12, 29]"
"[[6 3 5 4]
 [9 0 0 9]]","[4, 28]","[6, 28]","[9, 28]","[9, 26]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[8, 29]","[9, 28]"
"[[4 5 3 6]
 [9 0 0 9]]","[4, 28]","[6, 28]","[8, 28]","[7, 26]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[11, 29]","[9, 28]"
"[[6 3 3 6]
 [9 0 0 9]]","[8, 30]","[10, 30]","[12, 30]","[12, 30]"
"[[7 2 4 5]
 [9 0 0 9]]","[8, 30]","[10, 30]","[8, 29]","[12, 29]"
"[[6 3 3 6]
 [9 0 0 9]]","[8, 30]","[10, 30]","[12, 30]","[12, 29]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[9, 29]","[9, 28]"
"[[4 5 3 6]
 [9 0 0 9]]","[4, 28]","[6, 28]","[8, 27]","[8, 27]"
"[[7 2 5 4]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 29]","[10, 28]"
"[[7 2 5 4]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 29]","[9, 28]"
"[[4 5 3 6]
 [9 0 0 9]]","[4, 28]","[6, 28]","[9, 28]","[9, 26]"
"[[7 2 6 3]
 [9 0 0 9]]","[5, 28]","[6, 27]","[9, 27]","[9, 26]"
"[[2 7 2 7]
 [9 0 0 9]]","[3, 26]","[4, 26]","[5, 26]","[6, 25]"
"[[5 4 5 4]
 [9 0 0 9]]","[2, 27]","[4, 27]","[7, 26]","[6, 25]"
"[[3 6 3 6]
 [9 0 0 9]]","[3, 27]","[4, 26]","[6, 26]","[5, 25]"
"[[5 4 3 6]
 [9 0 0 9]]","[6, 29]","[8, 29]","[9, 29]","[10, 28]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[11, 28]","[9, 28]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[9, 29]","[11, 28]"
"[[4 5 3 6]
 [9 0 0 9]]","[4, 28]","[6, 28]","[9, 27]","[8, 26]"
"[[7 2 4 5]
 [9 0 0 9]]","[8, 30]","[10, 30]","[11, 30]","[13, 30]"
"[[5 4 3 6]
 [9 0 0 9]]","[6, 29]","[8, 29]","[9, 29]","[11, 28]"
"[[6 3 3 6]
 [9 0 0 9]]","[8, 30]","[10, 30]","[11, 30]","[12, 29]"
"[[5 4 4 5]
 [9 0 0 9]]","[4, 28]","[6, 28]","[9, 27]","[8, 26]"
"[[8 1 7 2]
 [9 0 0 9]]","[5, 27]","[7, 27]","[9, 28]","[7, 26]"
"[[5 4 4 5]
 [9 0 0 9]]","[4, 28]","[6, 28]","[8, 28]","[7, 27]"
"[[4 5 3 6]
 [9 0 0 9]]","[4, 28]","[6, 28]","[7, 28]","[10, 26]"
"[[4 5 2 7]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 29]","[10, 28]"
"[[7 2 5 4]
 [9 0 0 9]]","[6, 29]","[8, 29]","[8, 29]","[9, 28]"
"[[4 5 2 7]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 28]","[9, 28]"
"[[5 4 4 5]
 [9 0 0 9]]","[4, 28]","[6, 28]","[7, 28]","[9, 26]"
"[[3 6 2 7]
 [9 0 0 9]]","[5, 28]","[6, 27]","[6, 27]","[8, 26]"
"[[7 2 5 4]
 [9 0 0 9]]","[6, 29]","[8, 29]","[11, 28]","[11, 27]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 29]","[11, 28]"
"[[5 4 5 4]
 [9 0 0 9]]","[2, 27]","[4, 27]","[5, 26]","[4, 25]"
"[[6 3 5 4]
 [9 0 0 9]]","[4, 28]","[6, 28]","[9, 27]","[9, 26]"
"[[0 9 1 8]
 [9 0 0 9]]","[2, 23]","[3, 24]","[5, 24]","[6, 22]"
"[[3 6 3 6]
 [9 0 0 9]]","[3, 27]","[4, 26]","[4, 27]","[6, 25]"
"[[7 2 4 5]
 [9 0 0 9]]","[8, 30]","[10, 30]","[11, 30]","[14, 29]"
"[[5 4 3 6]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 29]","[10, 28]"
"[[6 3 5 4]
 [9 0 0 9]]","[4, 28]","[6, 28]","[9, 27]","[6, 27]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[9, 29]","[10, 28]"
"[[5 4 5 4]
 [9 0 0 9]]","[2, 27]","[4, 27]","[4, 26]","[6, 25]"
"[[6 3 5 4]
 [9 0 0 9]]","[4, 28]","[6, 28]","[9, 28]","[9, 26]"
"[[7 2 6 3]
 [9 0 0 9]]","[5, 28]","[6, 27]","[4, 27]","[8, 26]"
"[[4 5 4 5]
 [9 0 0 9]]","[2, 27]","[4, 27]","[7, 27]","[5, 25]"
"[[5 4 2 7]
 [9 0 0 9]]","[8, 30]","[10, 30]","[12, 30]","[11, 29]"
"[[5 4 3 6]
 [9 0 0 9]]","[6, 29]","[8, 29]","[9, 29]","[10, 28]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[9, 29]","[8, 28]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 29]","[9, 28]"
"[[5 4 2 7]
 [9 0 0 9]]","[8, 30]","[10, 30]","[11, 30]","[13, 29]"
"[[4 5 2 7]
 [9 0 0 9]]","[6, 29]","[8, 29]","[10, 29]","[12, 28]"
"[[6 3 4 5]
 [9 0 0 9]]","[6, 29]","[8, 29]","[8, 29]","[9, 28]"
"[[6 3 3 6]
 [9 0 0 9]]","[8, 30]","[10, 30]","[10, 30]","[13, 29]"
"[[9 0 6 3]
 [9 0 0 9]]","[9, 30]","[12, 29]","[12, 30]","[14, 29]"
"[[5 4 4 5]
 [9 0 0 9]]","[4, 28]","[6, 28]","[8, 28]","[8, 27]"
"[[ 6  4  6  4]
 [10  0  0 10]]","[4, 30]","[5, 29]","[6, 29]","[8, 27]"
"[[6 3 6 3]
 [9 0 0 9]]","[3, 27]","[4, 26]","[7, 26]","[6, 25]"
"[[6 3 3 6]
 [9 0 0 9]]","[8, 30]","[10, 30]","[12, 30]","[12, 29]"
"[[ 7  3  5  5]
 [10  0  0 10]]","[8, 32]","[9, 32]","[11, 32]","[10, 30]"
"[[ 7  3  3  7]
 [10  0  0 10]]","[12, 34]","[14, 34]","[13, 34]","[14, 33]"
"[[ 8  2  3  7]
 [10  0  0 10]]","[14, 35]","[16, 35]","[16, 35]","[18, 35]"
"[[ 4  6  4  6]
 [10  0  0 10]]","[4, 30]","[5, 29]","[9, 29]","[8, 27]"
"[[ 6  4  4  6]
 [10  0  0 10]]","[8, 32]","[10, 32]","[11, 31]","[12, 30]"
"[[ 5  5  5  5]
 [10  0  0 10]]","[4, 30]","[4, 30]","[8, 30]","[7, 27]"
"[[ 6  4  7  3]
 [10  0  0 10]]","[2, 28]","[3, 28]","[4, 28]","[4, 26]"
"[[ 7  3  6  4]
 [10  0  0 10]]","[6, 31]","[7, 30]","[8, 30]","[11, 28]"
"[[ 8  2  7  3]
 [10  0  0 10]]","[6, 30]","[7, 30]","[11, 30]","[10, 29]"
"[[ 7  3  6  4]
 [10  0  0 10]]","[6, 31]","[7, 30]","[7, 30]","[9, 29]"
