"[[3 1 4 0]
 [4 0 3 1]
 [2 2 2 2]]","[-11, 11]",22,"[-11, 11]",22,"[-11, 11]",22,"[-12, 12]",24,"[-11, 11]",22,"[-12, 12]",24
"[[3 1 3 1]
 [1 3 2 2]
 [1 3 2 2]]","[-14, 9]",23,"[-13, 8]",21,"[-14, 9]",23,"[-14, 10]",24,"[-14, 9]",23,"[-14, 10]",24
"[[3 1 3 1]
 [2 2 2 2]
 [4 0 3 1]]","[-10, 13]",23,"[-10, 12]",22,"[-10, 13]",23,"[-10, 13]",23,"[-9, 12]",21,"[-10, 13]",23
"[[3 1 2 2]
 [1 3 1 3]
 [2 2 2 2]]","[-10, 13]",23,"[-10, 12]",22,"[-10, 13]",23,"[-11, 13]",24,"[-10, 12]",22,"[-11, 13]",24
"[[1 3 2 2]
 [1 3 2 2]
 [0 4 2 2]]","[-16, 6]",22,"[-16, 5]",21,"[-16, 6]",22,"[-16, 7]",23,"[-16, 5]",21,"[-16, 7]",23
"[[2 2 1 3]
 [3 1 2 2]
 [4 0 2 2]]","[-6, 16]",22,"[-6, 16]",22,"[-6, 16]",22,"[-8, 16]",24,"[-6, 16]",22,"[-8, 16]",24
"[[3 1 2 2]
 [1 3 1 3]
 [1 3 1 3]]","[-11, 13]",24,"[-10, 12]",22,"[-10, 13]",23,"[-11, 13]",24,"[-10, 12]",22,"[-11, 13]",24
"[[2 2 1 3]
 [3 1 3 1]
 [2 2 2 2]]","[-10, 13]",23,"[-9, 12]",21,"[-10, 13]",23,"[-11, 13]",24,"[-10, 12]",22,"[-11, 13]",24
"[[2 2 2 2]
 [1 3 2 2]
 [2 2 2 2]]","[-13, 11]",24,"[-12, 9]",21,"[-13, 10]",23,"[-13, 11]",24,"[-13, 10]",23,"[-13, 11]",24
"[[3 1 4 0]
 [1 3 3 1]
 [2 2 3 1]]","[-16, 6]",22,"[-16, 6]",22,"[-16, 6]",22,"[-16, 8]",24,"[-16, 6]",22,"[-16, 8]",24
"[[2 2 2 2]
 [3 1 2 2]
 [3 1 3 1]]","[-11, 13]",24,"[-10, 12]",22,"[-11, 13]",24,"[-11, 13]",24,"[-10, 13]",23,"[-11, 13]",24
