"[[2 2 0 4]
 [2 2 1 3]
 [3 1 0 4]]","[-4, 18]",22,"[-4, 18]",22,"[-4, 18]",22,"[-6, 18]",24,"[-3, 18]",21,"[-6, 18]",24
"[[3 1 1 3]
 [4 0 1 3]
 [3 1 0 4]]","[-2, 20]",22,"[-1, 20]",21,"[-1, 20]",21,"[-4, 20]",24,"[0, 20]",20,"[-4, 20]",24
"[[3 1 1 3]
 [4 0 2 2]
 [3 1 2 2]]","[-4, 17]",21,"[-4, 17]",21,"[-4, 17]",21,"[-7, 17]",24,"[-4, 17]",21,"[-7, 17]",24
"[[2 2 0 4]
 [2 2 0 4]
 [3 1 1 3]]","[-3, 18]",21,"[-2, 18]",20,"[-3, 18]",21,"[-6, 18]",24,"[-3, 18]",21,"[-6, 18]",24
"[[2 2 1 3]
 [4 0 2 2]
 [3 1 1 3]]","[-5, 17]",22,"[-5, 17]",22,"[-4, 17]",21,"[-7, 17]",24,"[-4, 17]",21,"[-7, 17]",24
"[[3 1 1 3]
 [3 1 1 3]
 [2 2 1 3]]","[-5, 17]",22,"[-5, 17]",22,"[-4, 17]",21,"[-7, 17]",24,"[-4, 17]",21,"[-7, 17]",24
"[[3 1 0 4]
 [4 0 2 2]
 [3 1 1 3]]","[-2, 19]",21,"[-2, 19]",21,"[-2, 19]",21,"[-5, 19]",24,"[-2, 19]",21,"[-5, 19]",24
"[[3 1 0 4]
 [3 1 0 4]
 [3 1 1 3]]","[-1, 20]",21,"[0, 20]",20,"[0, 20]",20,"[-3, 20]",23,"[0, 20]",20,"[-3, 20]",23
"[[4 0 1 3]
 [3 1 2 2]
 [2 2 0 4]]","[-3, 18]",21,"[-3, 18]",21,"[-3, 18]",21,"[-6, 18]",24,"[-3, 18]",21,"[-6, 18]",24
"[[4 0 2 2]
 [2 2 0 4]
 [4 0 1 3]]","[-2, 19]",21,"[-2, 19]",21,"[-2, 19]",21,"[-4, 19]",23,"[-2, 19]",21,"[-4, 19]",23
"[[2 2 1 3]
 [4 0 1 3]
 [3 1 2 2]]","[-5, 17]",22,"[-5, 17]",22,"[-5, 17]",22,"[-6, 17]",23,"[-4, 17]",21,"[-6, 17]",23
"[[4 0 1 3]
 [3 1 1 3]
 [3 1 0 4]]","[-1, 20]",21,"[-1, 20]",21,"[0, 20]",20,"[-4, 20]",24,"[0, 20]",20,"[-4, 20]",24
"[[3 1 1 3]
 [3 1 1 3]
 [2 2 0 4]]","[-3, 18]",21,"[-3, 18]",21,"[-2, 18]",20,"[-6, 18]",24,"[-2, 18]",20,"[-6, 18]",24
"[[3 1 2 2]
 [3 1 0 4]
 [4 0 2 2]]","[-4, 18]",22,"[-3, 18]",21,"[-3, 18]",21,"[-6, 18]",24,"[-3, 18]",21,"[-6, 18]",24
"[[4 0 1 3]
 [4 0 1 3]
 [2 2 2 2]]","[-4, 18]",22,"[-4, 18]",22,"[-3, 18]",21,"[-4, 18]",22,"[-3, 18]",21,"[-4, 18]",22
"[[2 2 1 3]
 [3 1 1 3]
 [4 0 1 3]]","[-3, 18]",21,"[-3, 18]",21,"[-3, 18]",21,"[-6, 18]",24,"[-3, 18]",21,"[-6, 18]",24
"[[2 2 0 4]
 [4 0 0 4]
 [3 1 1 3]]","[2, 20]",18,"[0, 20]",20,"[1, 20]",19,"[-2, 20]",22,"[1, 20]",19,"[-2, 20]",22
"[[3 1 1 3]
 [3 1 0 4]
 [3 1 1 3]]","[-2, 19]",21,"[-1, 19]",20,"[-1, 19]",20,"[-5, 19]",24,"[-1, 19]",20,"[-5, 19]",24
"[[4 0 3 1]
 [3 1 0 4]
 [4 0 2 2]]","[-3, 18]",21,"[-3, 18]",21,"[-3, 18]",21,"[-6, 18]",24,"[-3, 18]",21,"[-6, 18]",24
"[[4 0 2 2]
 [4 0 1 3]
 [4 0 0 4]]","[0, 21]",21,"[1, 21]",20,"[0, 21]",21,"[-3, 21]",24,"[0, 21]",21,"[-3, 21]",24
"[[4 0 2 2]
 [3 1 1 3]
 [4 0 2 2]]","[-3, 18]",21,"[-3, 18]",21,"[-3, 18]",21,"[-6, 18]",24,"[-3, 18]",21,"[-6, 18]",24
"[[3 1 1 3]
 [3 1 0 4]
 [3 1 2 2]]","[-4, 18]",22,"[-4, 18]",22,"[-4, 18]",22,"[-6, 18]",24,"[-4, 18]",22,"[-6, 18]",24
"[[3 1 1 3]
 [4 0 2 2]
 [3 1 2 2]]","[-6, 17]",23,"[-5, 17]",22,"[-5, 17]",22,"[-7, 17]",24,"[-5, 17]",22,"[-7, 17]",24
"[[2 2 0 4]
 [4 0 1 3]
 [4 0 2 2]]","[-2, 19]",21,"[-2, 19]",21,"[-1, 19]",20,"[-4, 19]",23,"[-1, 19]",20,"[-4, 19]",23
